,Open,High,Low,Close,Volume,Open Interest
2008-03-13,67470.0,67490.0,66610.0,66680.0,103506.0,69624.0
2008-03-14,66600.0,67530.0,65850.0,67400.0,66064.0,63076.0
2008-03-17,67390.0,68250.0,67050.0,68200.0,89852.0,67272.0
2008-03-18,65090.0,65860.0,65080.0,65080.0,130478.0,76246.0
2008-03-19,65420.0,65670.0,64710.0,65100.0,143906.0,75342.0
2008-03-20,63050.0,63390.0,62660.0,62730.0,131226.0,82454.0
2008-03-21,63350.0,64450.0,63130.0,64360.0,117240.0,76954.0
2008-03-24,64810.0,64910.0,63760.0,63960.0,112878.0,86122.0
2008-03-25,64320.0,64750.0,64200.0,64630.0,112342.0,86888.0
2008-03-26,65000.0,65280.0,64450.0,64590.0,93324.0,90996.0
2008-03-27,65000.0,65620.0,64460.0,65130.0,105398.0,88694.0
2008-03-28,66470.0,66500.0,65870.0,66160.0,149096.0,83692.0
2008-03-31,65900.0,66440.0,65820.0,66110.0,129812.0,84580.0
2008-04-01,65700.0,65800.0,63980.0,64250.0,91286.0,86944.0
2008-04-02,65000.0,65450.0,64620.0,65370.0,139648.0,84578.0
2008-04-03,66180.0,66490.0,65810.0,66140.0,110294.0,84586.0
2008-04-04,,,,,,
2008-04-07,67000.0,67270.0,66650.0,66760.0,,86018.0
2008-04-08,66520.0,66660.0,65620.0,65770.0,84176.0,85276.0
2008-04-09,65330.0,65780.0,65090.0,65750.0,84378.0,83752.0
2008-04-10,66880.0,66900.0,66050.0,66320.0,90966.0,81186.0
2008-04-11,65740.0,65740.0,65360.0,65470.0,80780.0,78146.0
2008-04-14,64850.0,64940.0,63430.0,64410.0,63862.0,71468.0
2008-04-15,64410.0,64880.0,64220.0,64620.0,107880.0,66948.0
2008-04-16,64020.0,64440.0,63660.0,64380.0,61084.0,61252.0
2008-04-17,64910.0,65190.0,64460.0,64660.0,68418.0,64240.0
2008-04-18,64000.0,64350.0,63810.0,64200.0,84318.0,72640.0
2008-04-21,64490.0,64990.0,64030.0,64140.0,72370.0,79428.0
2008-04-22,63850.0,64610.0,63850.0,64390.0,96680.0,80698.0
2008-04-23,64970.0,64970.0,64650.0,64830.0,83996.0,85768.0
2008-04-24,64440.0,65600.0,64440.0,65480.0,71142.0,92034.0
2008-04-25,65080.0,65360.0,64770.0,64910.0,109214.0,88830.0
2008-04-28,65520.0,66040.0,65400.0,65800.0,80568.0,96664.0
2008-04-29,65830.0,65860.0,65420.0,65520.0,86840.0,94770.0
2008-04-30,65310.0,65590.0,65300.0,65380.0,45494.0,89822.0
2008-05-01,,,,,,
2008-05-02,,,,,,
2008-05-05,64500.0,64770.0,64420.0,64580.0,,91598.0
2008-05-06,64930.0,65200.0,64740.0,64900.0,56064.0,96462.0
2008-05-07,64840.0,64950.0,64250.0,64280.0,56660.0,103372.0
2008-05-08,64280.0,64610.0,63810.0,64310.0,57656.0,104080.0
2008-05-09,64000.0,64010.0,63250.0,63280.0,99676.0,104814.0
2008-05-12,63000.0,63090.0,62100.0,62130.0,105468.0,105330.0
2008-05-13,62470.0,63080.0,62200.0,62870.0,114874.0,105670.0
2008-05-14,62700.0,62980.0,62040.0,62090.0,105570.0,98202.0
2008-05-15,61800.0,61850.0,61280.0,61730.0,99346.0,89410.0
2008-05-16,62050.0,63080.0,62050.0,63030.0,92460.0,78810.0
2008-05-19,63570.0,63850.0,63000.0,63130.0,68886.0,74188.0
2008-05-20,62500.0,63000.0,62360.0,62960.0,56964.0,55776.0
2008-05-21,62650.0,63200.0,62270.0,62330.0,50176.0,64094.0
2008-05-22,62350.0,62950.0,62200.0,62870.0,82886.0,67050.0
2008-05-23,62350.0,62550.0,62010.0,62310.0,70580.0,71532.0
2008-05-26,62900.0,63000.0,62600.0,62740.0,74530.0,70200.0
2008-05-27,62600.0,62600.0,62180.0,62230.0,43170.0,69376.0
2008-05-28,62100.0,62540.0,62050.0,62470.0,40036.0,69896.0
2008-05-29,62220.0,62340.0,61400.0,61460.0,39564.0,82840.0
2008-05-30,60050.0,60610.0,59880.0,60560.0,87548.0,96658.0
2008-06-02,60800.0,60800.0,60000.0,60130.0,132356.0,100278.0
2008-06-03,60200.0,60560.0,60050.0,60560.0,76898.0,98488.0
2008-06-04,60100.0,60280.0,59710.0,59770.0,69122.0,104098.0
2008-06-05,59880.0,60480.0,59840.0,60060.0,103974.0,99968.0
2008-06-06,60800.0,60880.0,60380.0,60640.0,93402.0,91924.0
2008-06-09,,,,,,
2008-06-10,60580.0,60660.0,59780.0,59960.0,,97960.0
2008-06-11,59880.0,60070.0,59570.0,60050.0,93030.0,100644.0
2008-06-12,60080.0,60440.0,59850.0,59950.0,68676.0,97218.0
2008-06-13,59850.0,60480.0,59740.0,60280.0,73722.0,95492.0
2008-06-16,60770.0,61190.0,60520.0,60850.0,54926.0,91634.0
2008-06-17,61120.0,61900.0,61040.0,61800.0,52736.0,87036.0
2008-06-18,61580.0,61820.0,61260.0,61650.0,57516.0,79080.0
2008-06-19,62510.0,63030.0,62410.0,62750.0,35994.0,68148.0
2008-06-20,62460.0,62520.0,61800.0,62490.0,58260.0,56456.0
2008-06-23,62550.0,62960.0,62300.0,62700.0,58840.0,62412.0
2008-06-24,62510.0,62650.0,62000.0,62090.0,74716.0,63650.0
2008-06-25,62000.0,62370.0,61840.0,62280.0,54836.0,64634.0
2008-06-26,62400.0,62710.0,62280.0,62310.0,45000.0,64428.0
2008-06-27,62650.0,62720.0,62150.0,62360.0,46418.0,65486.0
2008-06-30,62880.0,63540.0,62630.0,63430.0,36762.0,70660.0
2008-07-01,63100.0,63350.0,63050.0,63170.0,70722.0,68578.0
2008-07-02,63350.0,63810.0,63280.0,63690.0,43126.0,72386.0
2008-07-03,64670.0,64830.0,64100.0,64230.0,52092.0,76540.0
2008-07-04,63500.0,63700.0,63100.0,63120.0,78746.0,74748.0
2008-07-07,62450.0,63030.0,62400.0,62940.0,52766.0,76534.0
2008-07-08,62700.0,63250.0,62650.0,63140.0,49316.0,76368.0
2008-07-09,62200.0,62450.0,62010.0,62370.0,51950.0,70490.0
2008-07-10,62510.0,62750.0,62360.0,62400.0,50942.0,70694.0
2008-07-11,62610.0,62980.0,62450.0,62870.0,34996.0,68362.0
2008-07-14,62850.0,63170.0,62610.0,62720.0,36530.0,66062.0
2008-07-15,62800.0,62900.0,62330.0,62540.0,29308.0,66762.0
2008-07-16,62010.0,62470.0,62010.0,62280.0,26282.0,65538.0
2008-07-17,62110.0,62370.0,62090.0,62120.0,21864.0,59180.0
2008-07-18,62240.0,62410.0,61830.0,62350.0,22082.0,55386.0
2008-07-21,61910.0,62300.0,61860.0,62250.0,28186.0,37838.0
2008-07-22,62280.0,62590.0,62180.0,62530.0,20410.0,42244.0
2008-07-23,62370.0,62570.0,62150.0,62210.0,28262.0,45548.0
2008-07-24,62100.0,62250.0,61310.0,61330.0,32726.0,60248.0
2008-07-25,61000.0,61230.0,60770.0,61020.0,57030.0,67972.0
2008-07-28,61210.0,61650.0,61110.0,61470.0,65114.0,64708.0
2008-07-29,61520.0,61590.0,61150.0,61240.0,45684.0,67184.0
2008-07-30,61070.0,61220.0,60560.0,60800.0,41306.0,74386.0
2008-07-31,61500.0,61830.0,61350.0,61770.0,65666.0,63982.0
