,LSPB
2013-07-12,193825.0
2013-07-15,193950.0
2013-07-16,193950.0
2013-07-17,196875.0
2013-07-18,196475.0
2013-07-19,196475.0
2013-07-22,197975.0
2013-07-23,198775.0
2013-07-24,198775.0
2013-07-25,198500.0
2013-07-26,198250.0
2013-07-29,198350.0
2013-07-30,200225.0
2013-07-31,200225.0
2013-08-01,200225.0
2013-08-02,200125.0
2013-08-05,199775.0
2013-08-06,200200.0
2013-08-07,199625.0
2013-08-08,199825.0
2013-08-09,199275.0
2013-08-12,198725.0
2013-08-13,197675.0
2013-08-14,195025.0
2013-08-15,191975.0
2013-08-16,190925.0
2013-08-19,189000.0
2013-08-20,186025.0
2013-08-21,189600.0
2013-08-22,186625.0
2013-08-23,187850.0
2013-08-27,186525.0
2013-08-28,185950.0
2013-08-29,186200.0
2013-08-30,185675.0
2013-09-02,185150.0
2013-09-03,184725.0
2013-09-04,185350.0
2013-09-05,184450.0
2013-09-06,183400.0
2013-09-09,182375.0
2013-09-10,181425.0
2013-09-11,180425.0
2013-09-12,182200.0
2013-09-13,231675.0
2013-09-16,231225.0
2013-09-17,246100.0
2013-09-18,245100.0
2013-09-19,244100.0
2013-09-20,244375.0
2013-09-23,243550.0
2013-09-24,244000.0
2013-09-25,243500.0
2013-09-26,241725.0
2013-09-27,240600.0
2013-09-30,239850.0
2013-10-01,239350.0
2013-10-02,238850.0
2013-10-03,238300.0
2013-10-04,237800.0
2013-10-07,237300.0
2013-10-08,236800.0
2013-10-09,236425.0
2013-10-10,236725.0
2013-10-11,236725.0
2013-10-14,235675.0
2013-10-15,233675.0
2013-10-16,233025.0
2013-10-17,233025.0
2013-10-18,232825.0
2013-10-21,232825.0
2013-10-22,232825.0
2013-10-23,232425.0
2013-10-24,232225.0
2013-10-25,231125.0
2013-10-28,232925.0
2013-10-29,232925.0
2013-10-30,232925.0
2013-10-31,232925.0
2013-11-01,233200.0
2013-11-04,233150.0
2013-11-05,233150.0
2013-11-06,233150.0
2013-11-07,233150.0
2013-11-08,233000.0
2013-11-11,233000.0
2013-11-12,233000.0
2013-11-13,236675.0
2013-11-14,236675.0
2013-11-15,236675.0
2013-11-18,236125.0
2013-11-19,235425.0
2013-11-20,234900.0
2013-11-21,234125.0
2013-11-22,233825.0
2013-11-25,233625.0
2013-11-26,232900.0
2013-11-27,232375.0
2013-11-28,231875.0
2013-11-29,231375.0
2013-12-02,230175.0
2013-12-03,229950.0
2013-12-04,229450.0
2013-12-05,228925.0
2013-12-06,227925.0
2013-12-09,226950.0
2013-12-10,225950.0
2013-12-11,224375.0
2013-12-12,223250.0
2013-12-13,222150.0
2013-12-16,221175.0
2013-12-17,220150.0
2013-12-18,219100.0
2013-12-19,217475.0
2013-12-20,216950.0
2013-12-23,216450.0
2013-12-24,215450.0
2013-12-27,214950.0
2013-12-30,214950.0
2013-12-31,214450.0
2014-01-02,213950.0
2014-01-03,215200.0
2014-01-06,215000.0
2014-01-07,214500.0
2014-01-08,214000.0
2014-01-09,213500.0
2014-01-10,213000.0
2014-01-13,212500.0
2014-01-14,212000.0
2014-01-15,211500.0
2014-01-16,211000.0
2014-01-17,209750.0
2014-01-20,209250.0
2014-01-21,209450.0
2014-01-22,208850.0
2014-01-23,207950.0
2014-01-24,207575.0
2014-01-27,209675.0
2014-01-28,209175.0
2014-01-29,209475.0
2014-01-30,208975.0
2014-01-31,208475.0
2014-02-03,208425.0
2014-02-04,207925.0
2014-02-05,207425.0
2014-02-06,206925.0
2014-02-07,206425.0
2014-02-10,205925.0
2014-02-11,205425.0
2014-02-12,204925.0
2014-02-13,204425.0
2014-02-14,203925.0
2014-02-17,203425.0
2014-02-18,202925.0
2014-02-19,201875.0
2014-02-20,201275.0
2014-02-21,201350.0
2014-02-24,201350.0
2014-02-25,201350.0
2014-02-26,202575.0
2014-02-27,202425.0
2014-02-28,202225.0
2014-03-03,202775.0
2014-03-04,202775.0
2014-03-05,202650.0
2014-03-06,203975.0
2014-03-07,203975.0
2014-03-10,203800.0
2014-03-11,203325.0
2014-03-12,203100.0
2014-03-13,202400.0
2014-03-14,201850.0
2014-03-17,202075.0
2014-03-18,201675.0
2014-03-19,201050.0
2014-03-20,200700.0
2014-03-21,200700.0
2014-03-24,200700.0
2014-03-25,200700.0
2014-03-26,200625.0
2014-03-27,200400.0
2014-03-28,200375.0
2014-03-31,200325.0
2014-04-01,201650.0
2014-04-02,201650.0
2014-04-03,201650.0
2014-04-04,202025.0
2014-04-07,202025.0
2014-04-08,202400.0
2014-04-09,202400.0
2014-04-10,202400.0
2014-04-11,202400.0
2014-04-14,202400.0
2014-04-15,202300.0
2014-04-16,202075.0
2014-04-17,200400.0
2014-04-22,198725.0
2014-04-23,196275.0
2014-04-24,194775.0
2014-04-25,193275.0
2014-04-28,192975.0
2014-04-29,192975.0
2014-04-30,193625.0
2014-05-01,193875.0
2014-05-02,193875.0
2014-05-06,193825.0
2014-05-07,193600.0
2014-05-08,193475.0
2014-05-09,193475.0
2014-05-12,193475.0
2014-05-13,193675.0
2014-05-14,192175.0
2014-05-15,191225.0
2014-05-16,190950.0
2014-05-19,192175.0
2014-05-20,192175.0
2014-05-21,192375.0
2014-05-22,192275.0
2014-05-23,192275.0
2014-05-27,192500.0
2014-05-28,191950.0
2014-05-29,190850.0
2014-05-30,190475.0
2014-06-02,190475.0
2014-06-03,190425.0
2014-06-04,190425.0
2014-06-05,190375.0
2014-06-06,191375.0
2014-06-09,190775.0
2014-06-10,190775.0
2014-06-11,190775.0
2014-06-12,191275.0
2014-06-13,191250.0
2014-06-16,191100.0
2014-06-17,192875.0
2014-06-18,192575.0
2014-06-19,192575.0
2014-06-20,192575.0
2014-06-23,192575.0
2014-06-24,192525.0
2014-06-25,192175.0
2014-06-26,191900.0
2014-06-27,193400.0
2014-06-30,193800.0
2014-07-01,193700.0
2014-07-02,193700.0
2014-07-03,213600.0
2014-07-04,213600.0
2014-07-07,213600.0
2014-07-08,213600.0
2014-07-09,213600.0
2014-07-10,213600.0
2014-07-11,213375.0
2014-07-14,213375.0
2014-07-15,213375.0
2014-07-16,213375.0
2014-07-17,213550.0
2014-07-18,213725.0
2014-07-21,213725.0
2014-07-22,213725.0
2014-07-23,213350.0
2014-07-24,213425.0
2014-07-25,214525.0
2014-07-28,214425.0
2014-07-29,214650.0
2014-07-30,214650.0
2014-07-31,215550.0
2014-08-01,215550.0
2014-08-04,215650.0
2014-08-05,215650.0
2014-08-06,215650.0
2014-08-07,215900.0
2014-08-08,215900.0
2014-08-11,215900.0
2014-08-12,215900.0
2014-08-13,215900.0
2014-08-14,215900.0
2014-08-15,215775.0
2014-08-18,215675.0
2014-08-19,215600.0
2014-08-20,215600.0
2014-08-21,217200.0
2014-08-22,217200.0
2014-08-26,217200.0
2014-08-27,217150.0
2014-08-28,220625.0
2014-08-29,220550.0
2014-09-01,220550.0
2014-09-02,224050.0
2014-09-03,224550.0
2014-09-04,224550.0
2014-09-05,224550.0
2014-09-08,224925.0
2014-09-09,224925.0
2014-09-10,224925.0
2014-09-11,225425.0
2014-09-12,225900.0
2014-09-15,225875.0
2014-09-16,225675.0
2014-09-17,225650.0
2014-09-18,225475.0
2014-09-19,225275.0
2014-09-22,225275.0
2014-09-23,225250.0
2014-09-24,225375.0
2014-09-25,225475.0
2014-09-26,225425.0
2014-09-29,225300.0
2014-09-30,225275.0
2014-10-01,225525.0
2014-10-02,225425.0
2014-10-03,225325.0
2014-10-06,225250.0
2014-10-07,225225.0
2014-10-08,225225.0
2014-10-09,225200.0
2014-10-10,224950.0
2014-10-13,225650.0
2014-10-14,225600.0
2014-10-15,225525.0
2014-10-16,225550.0
2014-10-17,225050.0
2014-10-20,224700.0
2014-10-21,224700.0
2014-10-22,224675.0
2014-10-23,224675.0
2014-10-24,224675.0
2014-10-27,224400.0
2014-10-28,224550.0
2014-10-29,224475.0
2014-10-30,226525.0
2014-10-31,226525.0
2014-11-03,226550.0
2014-11-04,226550.0
2014-11-05,224675.0
2014-11-06,222500.0
2014-11-07,220550.0
2014-11-10,218575.0
2014-11-11,217600.0
2014-11-12,216375.0
2014-11-13,216350.0
2014-11-14,216750.0
2014-11-17,216725.0
2014-11-18,216700.0
2014-11-19,217125.0
2014-11-20,217125.0
2014-11-21,217025.0
2014-11-24,216975.0
2014-11-25,217925.0
2014-11-26,217925.0
2014-11-27,217900.0
2014-11-28,217775.0
2014-12-01,217550.0
2014-12-02,228825.0
2014-12-03,229075.0
2014-12-04,229075.0
2014-12-05,226775.0
2014-12-08,224475.0
2014-12-09,222275.0
2014-12-10,220350.0
2014-12-11,220200.0
2014-12-12,220200.0
2014-12-15,220175.0
2014-12-16,219825.0
2014-12-17,219825.0
2014-12-18,220800.0
2014-12-19,220500.0
2014-12-22,220750.0
2014-12-23,220725.0
2014-12-24,221025.0
2014-12-29,222025.0
2014-12-30,222000.0
2014-12-31,221975.0
2015-01-02,221975.0
2015-01-05,221975.0
2015-01-06,221975.0
2015-01-07,221975.0
2015-01-08,221975.0
2015-01-09,220775.0
2015-01-12,220150.0
2015-01-13,215825.0
2015-01-14,215825.0
2015-01-15,215825.0
2015-01-16,215825.0
2015-01-19,215725.0
2015-01-20,215675.0
2015-01-21,215600.0
2015-01-22,215525.0
2015-01-23,215100.0
2015-01-26,215050.0
2015-01-27,215075.0
2015-01-28,215075.0
2015-01-29,215050.0
2015-01-30,215000.0
2015-02-02,214850.0
2015-02-03,214350.0
2015-02-04,214300.0
2015-02-05,214575.0
2015-02-06,214250.0
2015-02-09,213600.0
2015-02-10,212700.0
2015-02-11,214250.0
2015-02-12,214025.0
2015-02-13,213675.0
2015-02-16,213425.0
2015-02-17,213475.0
2015-02-18,212350.0
2015-02-19,212050.0
2015-02-20,211925.0
2015-02-23,211525.0
2015-02-24,212700.0
2015-02-25,213750.0
2015-02-26,213650.0
2015-02-27,214750.0
2015-03-02,214700.0
2015-03-03,214600.0
2015-03-04,214250.0
2015-03-05,213875.0
2015-03-06,213950.0
2015-03-09,214125.0
2015-03-10,213325.0
2015-03-11,212500.0
2015-03-12,212600.0
2015-03-13,228700.0
2015-03-16,227625.0
2015-03-17,225825.0
2015-03-18,233750.0
2015-03-19,235025.0
2015-03-20,234875.0
2015-03-23,238050.0
2015-03-24,237775.0
2015-03-25,237275.0
2015-03-26,236750.0
2015-03-27,235750.0
2015-03-30,236375.0
2015-03-31,234125.0
2015-04-01,232900.0
2015-04-02,232425.0
2015-04-07,231375.0
2015-04-08,223850.0
2015-04-09,223125.0
2015-04-10,221575.0
2015-04-13,218850.0
2015-04-14,214650.0
2015-04-15,211025.0
2015-04-16,208500.0
2015-04-17,204775.0
2015-04-20,200200.0
2015-04-21,196550.0
2015-04-22,192375.0
2015-04-23,187875.0
2015-04-24,183975.0
2015-04-27,184825.0
2015-04-28,183100.0
2015-04-29,179100.0
2015-04-30,174775.0
2015-05-01,171575.0
2015-05-05,170250.0
2015-05-06,166350.0
2015-05-07,164525.0
2015-05-08,163150.0
2015-05-11,162750.0
2015-05-12,162600.0
2015-05-13,162525.0
2015-05-14,163150.0
2015-05-15,162775.0
2015-05-18,162775.0
2015-05-19,162775.0
2015-05-20,162525.0
2015-05-21,161500.0
2015-05-22,161475.0
2015-05-26,160400.0
2015-05-27,158025.0
2015-05-28,157025.0
2015-05-29,158700.0
2015-06-01,160150.0
2015-06-02,160150.0
2015-06-03,157150.0
2015-06-04,156325.0
2015-06-05,155925.0
2015-06-08,155775.0
2015-06-09,156200.0
2015-06-10,154975.0
2015-06-11,186325.0
2015-06-12,187800.0
2015-06-15,185225.0
2015-06-16,179775.0
2015-06-17,176250.0
2015-06-18,174150.0
2015-06-19,173400.0
2015-06-22,172200.0
2015-06-23,171400.0
2015-06-24,171575.0
2015-06-25,172525.0
2015-06-26,176450.0
2015-06-29,176300.0
2015-06-30,175025.0
2015-07-01,174000.0
2015-07-02,172725.0
2015-07-03,172325.0
2015-07-06,171900.0
2015-07-07,171100.0
2015-07-08,169900.0
2015-07-09,168675.0
2015-07-10,171850.0
2015-07-13,170975.0
2015-07-14,220600.0
2015-07-15,220625.0
2015-07-16,219375.0
2015-07-17,217900.0
2015-07-20,216800.0
2015-07-21,215150.0
2015-07-22,214450.0
2015-07-23,213575.0
2015-07-24,211725.0
2015-07-27,221850.0
2015-07-28,220975.0
2015-07-29,220575.0
2015-07-30,220100.0
2015-07-31,218575.0
2015-08-03,218775.0
2015-08-04,216475.0
2015-08-05,215100.0
2015-08-06,212800.0
2015-08-07,210075.0
2015-08-10,207900.0
2015-08-11,205375.0
2015-08-12,205250.0
2015-08-13,203975.0
2015-08-14,202100.0
2015-08-17,203700.0
2015-08-18,201425.0
2015-08-19,198775.0
2015-08-20,196700.0
2015-08-21,194725.0
2015-08-24,192650.0
2015-08-25,190775.0
2015-08-26,190675.0
2015-08-27,189125.0
2015-08-28,187400.0
2015-09-01,186800.0
2015-09-02,183250.0
2015-09-03,179500.0
2015-09-04,176575.0
2015-09-07,174450.0
2015-09-08,172250.0
2015-09-09,170325.0
2015-09-10,168750.0
2015-09-11,168600.0
2015-09-14,167950.0
2015-09-15,166775.0
2015-09-16,166150.0
2015-09-17,165525.0
2015-09-18,164975.0
2015-09-21,165450.0
2015-09-22,165125.0
2015-09-23,164750.0
2015-09-24,164450.0
2015-09-25,164900.0
2015-09-28,164575.0
2015-09-29,164125.0
2015-09-30,163350.0
2015-10-01,162425.0
2015-10-02,161600.0
2015-10-05,160000.0
2015-10-06,158975.0
2015-10-07,158150.0
2015-10-08,157275.0
2015-10-09,156575.0
2015-10-12,155300.0
2015-10-13,154325.0
2015-10-14,153700.0
2015-10-15,152925.0
2015-10-16,151700.0
2015-10-19,150600.0
2015-10-20,149575.0
2015-10-21,149325.0
2015-10-22,149000.0
2015-10-23,148600.0
2015-10-26,148225.0
2015-10-27,147950.0
2015-10-28,147675.0
2015-10-29,147575.0
2015-10-30,147550.0
2015-11-02,147225.0
2015-11-03,146850.0
2015-11-04,145150.0
2015-11-05,144750.0
2015-11-06,143975.0
2015-11-09,141725.0
2015-11-10,139300.0
2015-11-11,137050.0
2015-11-12,135825.0
2015-11-13,135125.0
2015-11-16,134575.0
2015-11-17,134225.0
2015-11-18,134025.0
2015-11-19,133900.0
2015-11-20,133000.0
2015-11-23,131425.0
2015-11-24,130375.0
2015-11-25,129750.0
2015-11-26,129175.0
2015-11-27,128775.0
2015-11-30,128325.0
2015-12-01,128250.0
2015-12-02,128225.0
2015-12-03,128125.0
2015-12-04,127950.0
2015-12-07,127575.0
2015-12-08,127500.0
2015-12-09,131850.0
2015-12-10,131750.0
2015-12-11,131500.0
2015-12-14,131175.0
2015-12-15,130950.0
2015-12-16,170975.0
2015-12-17,169475.0
2015-12-18,179300.0
2015-12-21,191825.0
2015-12-22,191950.0
2015-12-23,191800.0
2015-12-24,191675.0
2015-12-29,191675.0
2015-12-30,191675.0
2015-12-31,191650.0
2016-01-04,191650.0
2016-01-05,190900.0
2016-01-06,190900.0
2016-01-07,191275.0
2016-01-08,191175.0
2016-01-11,191075.0
2016-01-12,190450.0
2016-01-13,190200.0
2016-01-14,189900.0
2016-01-15,189825.0
2016-01-18,189700.0
2016-01-19,188225.0
2016-01-20,187400.0
2016-01-21,187325.0
2016-01-22,188725.0
2016-01-25,187900.0
2016-01-26,187650.0
2016-01-27,190425.0
2016-01-28,189700.0
2016-01-29,188900.0
2016-02-01,188125.0
2016-02-02,187075.0
2016-02-03,186075.0
2016-02-04,185100.0
2016-02-05,184250.0
2016-02-08,183725.0
2016-02-09,183625.0
2016-02-10,183525.0
2016-02-11,182650.0
2016-02-12,181500.0
2016-02-15,181400.0
2016-02-16,182225.0
2016-02-17,200550.0
2016-02-18,206075.0
2016-02-19,219225.0
2016-02-22,219175.0
2016-02-23,219100.0
2016-02-24,217675.0
2016-02-25,215875.0
2016-02-26,215300.0
2016-02-29,213175.0
2016-03-01,211475.0
2016-03-02,211475.0
2016-03-03,209925.0
2016-03-04,208425.0
2016-03-07,205475.0
2016-03-08,203800.0
2016-03-09,171375.0
2016-03-10,169450.0
2016-03-11,169450.0
2016-03-14,166425.0
2016-03-15,164800.0
2016-03-16,168175.0
2016-03-17,166250.0
2016-03-18,164700.0
2016-03-21,163200.0
2016-03-22,161500.0
2016-03-23,159900.0
2016-03-24,158400.0
2016-03-29,157150.0
2016-03-30,156075.0
2016-03-31,156025.0
2016-04-01,155975.0
2016-04-04,155925.0
2016-04-05,155800.0
2016-04-06,155725.0
2016-04-07,156700.0
2016-04-08,156075.0
2016-04-11,155750.0
2016-04-12,155650.0
2016-04-13,162500.0
2016-04-14,162325.0
2016-04-15,162625.0
2016-04-18,162575.0
2016-04-19,162200.0
2016-04-20,173925.0
2016-04-21,173775.0
2016-04-22,175275.0
2016-04-25,175325.0
2016-04-26,175325.0
2016-04-27,175325.0
2016-04-28,174950.0
2016-04-29,175025.0
2016-05-03,174325.0
2016-05-04,174125.0
2016-05-05,174675.0
2016-05-06,174025.0
2016-05-09,173775.0
2016-05-10,175350.0
2016-05-11,175300.0
2016-05-12,176050.0
2016-05-13,176075.0
2016-05-16,175825.0
2016-05-17,175650.0
2016-05-18,180450.0
2016-05-19,180250.0
2016-05-20,180100.0
2016-05-23,179975.0
2016-05-24,185550.0
2016-05-25,185550.0
2016-05-26,185275.0
2016-05-27,185250.0
2016-05-31,185475.0
2016-06-01,185375.0
2016-06-02,185375.0
2016-06-03,185375.0
2016-06-06,185425.0
2016-06-07,185425.0
2016-06-08,185400.0
2016-06-09,185950.0
2016-06-10,185925.0
2016-06-13,185925.0
2016-06-14,185900.0
2016-06-15,185750.0
2016-06-16,185600.0
2016-06-17,185550.0
2016-06-20,185550.0
2016-06-21,185500.0
2016-06-22,185675.0
2016-06-23,185650.0
2016-06-24,185650.0
2016-06-27,185625.0
2016-06-28,185350.0
2016-06-29,186250.0
2016-06-30,185225.0
2016-07-01,185150.0
2016-07-04,185150.0
2016-07-05,184800.0
2016-07-06,184750.0
2016-07-07,184650.0
2016-07-08,184525.0
2016-07-11,184525.0
2016-07-12,184525.0
2016-07-13,184525.0
2016-07-14,185925.0
2016-07-15,186425.0
2016-07-18,186350.0
2016-07-19,186350.0
2016-07-20,185850.0
2016-07-21,185700.0
2016-07-22,187275.0
2016-07-25,187350.0
2016-07-26,187225.0
2016-07-27,187150.0
2016-07-28,187125.0
2016-07-29,187075.0
2016-08-01,187075.0
2016-08-02,187075.0
2016-08-03,188725.0
2016-08-04,188225.0
2016-08-05,188225.0
2016-08-08,188175.0
2016-08-09,188100.0
2016-08-10,188100.0
2016-08-11,187675.0
2016-08-12,187525.0
2016-08-15,187375.0
2016-08-16,187325.0
2016-08-17,187150.0
2016-08-18,187125.0
2016-08-19,187025.0
2016-08-22,187900.0
2016-08-23,187650.0
2016-08-24,187650.0
2016-08-25,187300.0
2016-08-26,187225.0
2016-08-30,187725.0
2016-08-31,187300.0
2016-09-01,187275.0
2016-09-02,187275.0
2016-09-05,187225.0
2016-09-06,187000.0
2016-09-07,186500.0
2016-09-08,186700.0
2016-09-09,187850.0
2016-09-12,187850.0
2016-09-13,187850.0
2016-09-14,187850.0
2016-09-15,187850.0
2016-09-16,187850.0
2016-09-19,188150.0
2016-09-20,189025.0
2016-09-21,191225.0
2016-09-22,191025.0
2016-09-23,191000.0
2016-09-26,191250.0
2016-09-27,191250.0
2016-09-28,191000.0
2016-09-29,190700.0
2016-09-30,190450.0
2016-10-03,190250.0
2016-10-04,190400.0
2016-10-05,190775.0
2016-10-06,190825.0
2016-10-07,190850.0
2016-10-10,190700.0
2016-10-11,190625.0
2016-10-12,189950.0
2016-10-13,189800.0
2016-10-14,189800.0
2016-10-17,189800.0
2016-10-18,190400.0
2016-10-19,190400.0
2016-10-20,189725.0
2016-10-21,189725.0
2016-10-24,188925.0
2016-10-25,188625.0
2016-10-26,188450.0
2016-10-27,188300.0
2016-10-28,189150.0
2016-10-31,188700.0
2016-11-01,188700.0
2016-11-02,188700.0
2016-11-03,188575.0
2016-11-04,188350.0
2016-11-07,188125.0
2016-11-08,188050.0
2016-11-09,187725.0
2016-11-10,187650.0
2016-11-11,187500.0
2016-11-14,187500.0
2016-11-15,188100.0
2016-11-16,188100.0
2016-11-17,188075.0
2016-11-18,188850.0
2016-11-21,188850.0
2016-11-22,187825.0
2016-11-23,187825.0
2016-11-24,187825.0
2016-11-25,187825.0
2016-11-28,187825.0
2016-11-29,187825.0
2016-11-30,187725.0
2016-12-01,187725.0
2016-12-02,187225.0
2016-12-05,187175.0
2016-12-06,187675.0
2016-12-07,187275.0
2016-12-08,187275.0
2016-12-09,187275.0
2016-12-12,187275.0
2016-12-13,187275.0
2016-12-14,187225.0
2016-12-15,187125.0
2016-12-16,187075.0
2016-12-19,186525.0
2016-12-20,184225.0
2016-12-21,184250.0
2016-12-22,195950.0
2016-12-23,196000.0
2016-12-28,195800.0
2016-12-29,195750.0
2016-12-30,194950.0
2017-01-03,194900.0
2017-01-04,193900.0
2017-01-05,193875.0
2017-01-06,193700.0
2017-01-09,193300.0
2017-01-10,193300.0
2017-01-11,193225.0
2017-01-12,192675.0
2017-01-13,192650.0
2017-01-16,192925.0
2017-01-17,193500.0
2017-01-18,193450.0
2017-01-19,193025.0
2017-01-20,195425.0
2017-01-23,195225.0
2017-01-24,194975.0
2017-01-25,194500.0
2017-01-26,194375.0
2017-01-27,192775.0
2017-01-30,190575.0
2017-01-31,189450.0
2017-02-01,189050.0
2017-02-02,189375.0
2017-02-03,189225.0
2017-02-06,189325.0
2017-02-07,189325.0
2017-02-08,188900.0
2017-02-09,188825.0
2017-02-10,188625.0
2017-02-13,188575.0
2017-02-14,189175.0
2017-02-15,189150.0
2017-02-16,189125.0
2017-02-17,189750.0
2017-02-20,189750.0
2017-02-21,189800.0
2017-02-22,189800.0
2017-02-23,189800.0
2017-02-24,190325.0
2017-02-27,190325.0
2017-02-28,189750.0
2017-03-01,189600.0
2017-03-02,189900.0
2017-03-03,189750.0
2017-03-06,189725.0
2017-03-07,189725.0
2017-03-08,189725.0
2017-03-09,190400.0
2017-03-10,190400.0
2017-03-13,190400.0
2017-03-14,191000.0
2017-03-15,190550.0
2017-03-16,190425.0
2017-03-17,190425.0
2017-03-20,190425.0
2017-03-21,190025.0
2017-03-22,190200.0
2017-03-23,190200.0
2017-03-24,190200.0
2017-03-27,190200.0
2017-03-28,190200.0
2017-03-29,190150.0
2017-03-30,189100.0
2017-03-31,187175.0
2017-04-03,184275.0
2017-04-04,181425.0
2017-04-05,178700.0
2017-04-06,175800.0
2017-04-07,173025.0
2017-04-10,171750.0
2017-04-11,170850.0
2017-04-12,169825.0
2017-04-13,168800.0
2017-04-18,168825.0
2017-04-19,168175.0
2017-04-20,167675.0
2017-04-21,167175.0
2017-04-24,166925.0
2017-04-25,166325.0
2017-04-26,165750.0
2017-04-27,165400.0
2017-04-28,165275.0
2017-05-02,169425.0
2017-05-03,168700.0
2017-05-04,174250.0
2017-05-05,173725.0
2017-05-08,177225.0
2017-05-09,176725.0
2017-05-10,178975.0
2017-05-11,178325.0
2017-05-12,183150.0
2017-05-15,183150.0
2017-05-16,183250.0
2017-05-17,183800.0
2017-05-18,184450.0
2017-05-19,184425.0
2017-05-22,183225.0
2017-05-23,183525.0
2017-05-24,183500.0
2017-05-25,183400.0
2017-05-26,182900.0
2017-05-30,183175.0
2017-05-31,181250.0
2017-06-01,180275.0
2017-06-02,179675.0
2017-06-05,179200.0
2017-06-06,179200.0
2017-06-07,178175.0
2017-06-08,177150.0
2017-06-09,177300.0
2017-06-12,176875.0
2017-06-13,176575.0
2017-06-14,176375.0
2017-06-15,176300.0
2017-06-16,175575.0
2017-06-19,174650.0
2017-06-20,174050.0
2017-06-21,173525.0
2017-06-22,172825.0
2017-06-23,171350.0
2017-06-26,170425.0
2017-06-27,170575.0
2017-06-28,169750.0
2017-06-29,167850.0
2017-06-30,165650.0
2017-07-03,164150.0
2017-07-04,162975.0
2017-07-05,161925.0
2017-07-06,161075.0
2017-07-07,160000.0
2017-07-10,159775.0
2017-07-11,159125.0
2017-07-12,158625.0
2017-07-13,158425.0
2017-07-14,158275.0
2017-07-17,158100.0
2017-07-18,157675.0
2017-07-19,156725.0
2017-07-20,156150.0
2017-07-21,155275.0
2017-07-24,155275.0
2017-07-25,155075.0
2017-07-26,154175.0
2017-07-27,154475.0
2017-07-28,154100.0
2017-07-31,153825.0
2017-08-01,152800.0
2017-08-02,151925.0
2017-08-03,151425.0
2017-08-04,151000.0
2017-08-07,150650.0
2017-08-08,150600.0
2017-08-09,152650.0
2017-08-10,152575.0
2017-08-11,152050.0
2017-08-14,151925.0
2017-08-15,149225.0
2017-08-16,149225.0
2017-08-17,148825.0
2017-08-18,148050.0
2017-08-21,147950.0
2017-08-22,147450.0
2017-08-23,147250.0
2017-08-24,148250.0
2017-08-25,148200.0
2017-08-29,148700.0
2017-08-30,148675.0
2017-08-31,148675.0
2017-09-01,148425.0
2017-09-04,148300.0
2017-09-05,154775.0
2017-09-06,164625.0
2017-09-07,164450.0
2017-09-08,164375.0
2017-09-11,164025.0
2017-09-12,163775.0
2017-09-13,163550.0
2017-09-14,163300.0
2017-09-15,163125.0
2017-09-18,162900.0
2017-09-19,162700.0
2017-09-20,162575.0
2017-09-21,161675.0
2017-09-22,161250.0
2017-09-25,160925.0
2017-09-26,159250.0
2017-09-27,157500.0
2017-09-28,157875.0
2017-09-29,157550.0
2017-10-02,157475.0
2017-10-03,156900.0
2017-10-04,156400.0
2017-10-05,155525.0
2017-10-06,155125.0
2017-10-09,154875.0
2017-10-10,154575.0
2017-10-11,153675.0
2017-10-12,152625.0
2017-10-13,152075.0
2017-10-16,151975.0
2017-10-17,152150.0
2017-10-18,151925.0
2017-10-19,151850.0
2017-10-20,150075.0
2017-10-23,148575.0
2017-10-24,148750.0
2017-10-25,148725.0
2017-10-26,148450.0
2017-10-27,149575.0
2017-10-30,149125.0
2017-10-31,149475.0
2017-11-01,149250.0
2017-11-02,148775.0
2017-11-03,148475.0
2017-11-06,147700.0
2017-11-07,147300.0
2017-11-08,146775.0
2017-11-09,146350.0
2017-11-10,146700.0
2017-11-13,146275.0
2017-11-14,146300.0
2017-11-15,145925.0
2017-11-16,145975.0
2017-11-17,145875.0
2017-11-20,145800.0
2017-11-21,146875.0
2017-11-22,145325.0
2017-11-23,145325.0
2017-11-24,145325.0
2017-11-27,145100.0
2017-11-28,145325.0
2017-11-29,145275.0
2017-11-30,145075.0
2017-12-01,145000.0
2017-12-04,144900.0
2017-12-05,145400.0
2017-12-06,145200.0
2017-12-07,145100.0
2017-12-08,145300.0
2017-12-11,145750.0
2017-12-12,145550.0
2017-12-13,144600.0
2017-12-14,144975.0
2017-12-15,144550.0
2017-12-18,143875.0
2017-12-19,143550.0
2017-12-20,142000.0
2017-12-21,141875.0
2017-12-22,141950.0
2017-12-27,141750.0
2017-12-28,142250.0
2017-12-29,142250.0
2018-01-02,142225.0
2018-01-03,142075.0
2018-01-04,142075.0
2018-01-05,141925.0
2018-01-08,144000.0
2018-01-09,144050.0
2018-01-10,143450.0
2018-01-11,142575.0
2018-01-12,142075.0
2018-01-15,141050.0
2018-01-16,140600.0
2018-01-17,140125.0
2018-01-18,139650.0
2018-01-19,139250.0
2018-01-22,138800.0
2018-01-23,138600.0
2018-01-24,138175.0
2018-01-25,138050.0
2018-01-26,137875.0
2018-01-29,136700.0
2018-01-30,135750.0
2018-01-31,134525.0
2018-02-01,133250.0
2018-02-02,132325.0
2018-02-05,131125.0
2018-02-06,130175.0
2018-02-07,128800.0
2018-02-08,126950.0
2018-02-09,125275.0
2018-02-12,123825.0
2018-02-13,122700.0
2018-02-14,121075.0
2018-02-15,119025.0
2018-02-16,117375.0
2018-02-19,116375.0
