,LSZS
2015-11-23,549525.0
2015-11-24,548750.0
2015-11-25,547975.0
2015-11-26,545375.0
2015-11-27,545375.0
2015-11-30,545375.0
2015-12-01,542600.0
2015-12-02,540000.0
2015-12-03,536525.0
2015-12-04,532375.0
2015-12-07,528075.0
2015-12-08,524150.0
2015-12-09,520650.0
2015-12-10,517050.0
2015-12-11,512850.0
2015-12-14,508075.0
2015-12-15,504225.0
2015-12-16,500350.0
2015-12-17,494700.0
2015-12-18,490125.0
2015-12-21,485025.0
2015-12-22,479650.0
2015-12-23,473800.0
2015-12-24,470975.0
2015-12-29,468475.0
2015-12-30,465975.0
2015-12-31,464400.0
2016-01-04,462700.0
2016-01-05,460475.0
2016-01-06,457325.0
2016-01-07,456175.0
2016-01-08,455200.0
2016-01-11,452475.0
2016-01-12,449975.0
2016-01-13,448075.0
2016-01-14,447100.0
2016-01-15,446025.0
2016-01-18,444700.0
2016-01-19,472650.0
2016-01-20,482650.0
2016-01-21,482325.0
2016-01-22,480850.0
2016-01-25,479925.0
2016-01-26,478650.0
2016-01-27,477925.0
2016-01-28,476725.0
2016-01-29,474750.0
2016-02-01,472050.0
2016-02-02,469675.0
2016-02-03,468100.0
2016-02-04,465950.0
2016-02-05,463975.0
2016-02-08,462075.0
2016-02-09,460800.0
2016-02-10,459525.0
2016-02-11,459675.0
2016-02-12,459675.0
2016-02-15,458725.0
2016-02-16,499625.0
2016-02-17,499450.0
2016-02-18,497825.0
2016-02-19,504375.0
2016-02-22,502275.0
2016-02-23,498175.0
2016-02-24,493050.0
2016-02-25,488450.0
2016-02-26,482875.0
2016-02-29,478550.0
2016-03-01,475100.0
2016-03-02,471525.0
2016-03-03,467850.0
2016-03-04,465500.0
2016-03-07,470700.0
2016-03-08,468275.0
2016-03-09,466350.0
2016-03-10,464250.0
2016-03-11,462250.0
2016-03-14,459275.0
2016-03-15,455675.0
2016-03-16,452525.0
2016-03-17,449000.0
2016-03-18,446675.0
2016-03-21,443400.0
2016-03-22,441350.0
2016-03-23,439750.0
2016-03-24,438175.0
2016-03-29,436650.0
2016-03-30,435800.0
2016-03-31,435550.0
2016-04-01,435025.0
2016-04-04,434075.0
2016-04-05,433775.0
2016-04-06,433625.0
2016-04-07,432150.0
2016-04-08,431875.0
2016-04-11,429750.0
2016-04-12,423725.0
2016-04-13,420775.0
2016-04-14,418550.0
2016-04-15,415100.0
2016-04-18,413250.0
2016-04-19,411100.0
2016-04-20,410050.0
2016-04-21,409400.0
2016-04-22,407700.0
2016-04-25,409575.0
2016-04-26,408200.0
2016-04-27,407975.0
2016-04-28,406800.0
2016-04-29,404275.0
2016-05-03,401800.0
2016-05-04,397525.0
2016-05-05,396400.0
2016-05-06,395175.0
2016-05-09,394300.0
2016-05-10,393475.0
2016-05-11,392600.0
2016-05-12,391500.0
2016-05-13,390375.0
2016-05-16,390050.0
2016-05-17,389475.0
2016-05-18,388475.0
2016-05-19,387350.0
2016-05-20,386750.0
2016-05-23,385775.0
2016-05-24,385675.0
2016-05-25,385075.0
2016-05-26,385025.0
2016-05-27,383000.0
2016-05-31,380700.0
2016-06-01,380450.0
2016-06-02,378725.0
2016-06-03,380825.0
2016-06-06,379875.0
2016-06-07,379075.0
2016-06-08,382150.0
2016-06-09,380900.0
2016-06-10,380400.0
2016-06-13,380075.0
2016-06-14,384075.0
2016-06-15,383200.0
2016-06-16,382275.0
2016-06-17,399825.0
2016-06-20,397275.0
2016-06-21,396100.0
2016-06-22,395075.0
2016-06-23,413675.0
2016-06-24,412150.0
2016-06-27,429775.0
2016-06-28,428575.0
2016-06-29,426225.0
2016-06-30,443175.0
2016-07-01,442700.0
2016-07-04,442100.0
2016-07-05,441750.0
2016-07-06,441750.0
2016-07-07,440800.0
2016-07-08,440225.0
2016-07-11,439575.0
2016-07-12,439450.0
2016-07-13,439200.0
2016-07-14,439075.0
2016-07-15,438425.0
2016-07-18,438275.0
2016-07-19,438050.0
2016-07-20,437950.0
2016-07-21,437325.0
2016-07-22,436925.0
2016-07-25,436800.0
2016-07-26,436600.0
2016-07-27,435600.0
2016-07-28,434025.0
2016-07-29,432625.0
2016-08-01,431200.0
2016-08-02,431150.0
2016-08-03,430625.0
2016-08-04,430075.0
2016-08-05,429700.0
2016-08-08,429425.0
2016-08-09,429275.0
2016-08-10,459075.0
2016-08-11,458450.0
2016-08-12,458275.0
2016-08-15,458175.0
2016-08-16,457900.0
2016-08-17,457525.0
2016-08-18,457050.0
2016-08-19,455875.0
2016-08-22,455200.0
2016-08-23,455100.0
2016-08-24,455275.0
2016-08-25,455075.0
2016-08-26,454175.0
2016-08-30,453300.0
2016-08-31,451950.0
2016-09-01,451100.0
2016-09-02,450525.0
2016-09-05,450500.0
2016-09-06,449925.0
2016-09-07,449925.0
2016-09-08,449750.0
2016-09-09,448750.0
2016-09-12,447950.0
2016-09-13,447800.0
2016-09-14,446675.0
2016-09-15,445575.0
2016-09-16,444450.0
2016-09-19,444400.0
2016-09-20,444400.0
2016-09-21,444150.0
2016-09-22,443850.0
2016-09-23,442650.0
2016-09-26,442000.0
2016-09-27,441475.0
2016-09-28,440650.0
2016-09-29,439975.0
2016-09-30,439350.0
2016-10-03,438675.0
2016-10-04,447550.0
2016-10-05,452875.0
2016-10-06,457625.0
2016-10-07,457425.0
2016-10-10,457275.0
2016-10-11,457150.0
2016-10-12,456800.0
2016-10-13,456275.0
2016-10-14,455900.0
2016-10-17,455650.0
2016-10-18,455750.0
2016-10-19,455475.0
2016-10-20,455100.0
2016-10-21,454925.0
2016-10-24,454100.0
2016-10-25,452975.0
2016-10-26,451950.0
2016-10-27,451600.0
2016-10-28,451425.0
2016-10-31,450800.0
2016-11-01,450725.0
2016-11-02,450575.0
2016-11-03,450375.0
2016-11-04,449350.0
2016-11-07,449050.0
2016-11-08,448575.0
2016-11-09,447800.0
2016-11-10,447450.0
2016-11-11,446650.0
2016-11-14,446350.0
2016-11-15,446250.0
2016-11-16,445975.0
2016-11-17,445600.0
2016-11-18,445275.0
2016-11-21,445075.0
2016-11-22,445000.0
2016-11-23,444550.0
2016-11-24,443275.0
2016-11-25,443050.0
2016-11-28,442825.0
2016-11-29,442650.0
2016-11-30,442400.0
2016-12-01,442000.0
2016-12-02,441500.0
2016-12-05,441375.0
2016-12-06,439800.0
2016-12-07,439350.0
2016-12-08,438975.0
2016-12-09,438300.0
2016-12-12,437125.0
2016-12-13,435875.0
2016-12-14,434975.0
2016-12-15,432775.0
2016-12-16,430950.0
2016-12-19,429650.0
2016-12-20,429075.0
2016-12-21,429050.0
2016-12-22,428875.0
2016-12-23,428675.0
2016-12-28,428325.0
2016-12-29,427850.0
2016-12-30,427850.0
2017-01-03,427850.0
2017-01-04,427850.0
2017-01-05,427675.0
2017-01-06,427600.0
2017-01-09,427225.0
2017-01-10,426425.0
2017-01-11,425150.0
2017-01-12,424175.0
2017-01-13,423275.0
2017-01-16,422025.0
2017-01-17,419800.0
2017-01-18,419625.0
2017-01-19,416850.0
2017-01-20,414350.0
2017-01-23,412500.0
2017-01-24,410025.0
2017-01-25,406350.0
2017-01-26,403650.0
2017-01-27,400925.0
2017-01-30,398025.0
2017-01-31,394450.0
2017-02-01,396075.0
2017-02-02,394450.0
2017-02-03,392625.0
2017-02-06,389475.0
2017-02-07,386675.0
2017-02-08,385225.0
2017-02-09,384175.0
2017-02-10,383425.0
2017-02-13,383650.0
2017-02-14,381300.0
2017-02-15,395725.0
2017-02-16,393925.0
2017-02-17,390850.0
2017-02-20,388800.0
2017-02-21,387050.0
2017-02-22,385925.0
2017-02-23,383150.0
2017-02-24,381425.0
2017-02-27,385900.0
2017-02-28,384150.0
2017-03-01,384100.0
2017-03-02,384075.0
2017-03-03,383050.0
2017-03-06,386450.0
2017-03-07,386025.0
2017-03-08,383850.0
2017-03-09,382525.0
2017-03-10,380050.0
2017-03-13,383250.0
2017-03-14,381650.0
2017-03-15,379275.0
2017-03-16,377725.0
2017-03-17,376475.0
2017-03-20,375675.0
2017-03-21,379425.0
2017-03-22,378150.0
2017-03-23,377175.0
2017-03-24,375825.0
2017-03-27,374725.0
2017-03-28,374150.0
2017-03-29,373800.0
2017-03-30,372825.0
2017-03-31,371875.0
2017-04-03,370950.0
2017-04-04,370475.0
2017-04-05,369525.0
2017-04-06,368450.0
2017-04-07,367400.0
2017-04-10,366600.0
2017-04-11,365900.0
2017-04-12,364050.0
2017-04-13,361850.0
2017-04-18,359150.0
2017-04-19,357525.0
2017-04-20,356450.0
2017-04-21,355150.0
2017-04-24,353200.0
2017-04-25,351675.0
2017-04-26,350750.0
2017-04-27,349925.0
2017-04-28,349050.0
2017-05-02,348225.0
2017-05-03,344725.0
2017-05-04,342475.0
2017-05-05,340450.0
2017-05-08,338700.0
2017-05-09,342025.0
2017-05-10,346725.0
2017-05-11,347200.0
2017-05-12,345150.0
2017-05-15,346225.0
2017-05-16,349300.0
2017-05-17,347700.0
2017-05-18,344875.0
2017-05-19,342675.0
2017-05-22,340350.0
2017-05-23,339150.0
2017-05-24,337400.0
2017-05-25,335875.0
2017-05-26,334225.0
2017-05-30,332800.0
2017-05-31,331225.0
2017-06-01,329925.0
2017-06-02,329675.0
2017-06-05,328500.0
2017-06-06,327300.0
2017-06-07,325975.0
2017-06-08,324325.0
2017-06-09,323025.0
2017-06-12,321575.0
2017-06-13,320450.0
2017-06-14,317975.0
2017-06-15,316175.0
2017-06-16,314050.0
2017-06-19,311925.0
2017-06-20,306575.0
2017-06-21,304975.0
2017-06-22,304000.0
2017-06-23,301900.0
2017-06-26,301175.0
2017-06-27,299875.0
2017-06-28,297875.0
2017-06-29,294425.0
2017-06-30,291300.0
2017-07-03,289275.0
2017-07-04,287375.0
2017-07-05,284850.0
2017-07-06,284025.0
2017-07-07,281250.0
2017-07-10,279225.0
2017-07-11,276200.0
2017-07-12,273675.0
2017-07-13,270225.0
2017-07-14,266800.0
2017-07-17,264200.0
2017-07-18,272650.0
2017-07-19,271200.0
2017-07-20,270100.0
2017-07-21,269225.0
2017-07-24,268050.0
2017-07-25,267475.0
2017-07-26,266525.0
2017-07-27,266300.0
2017-07-28,265975.0
2017-07-31,265875.0
2017-08-01,264600.0
2017-08-02,264375.0
2017-08-03,264150.0
2017-08-04,264000.0
2017-08-07,263475.0
2017-08-08,262525.0
2017-08-09,261100.0
2017-08-10,259700.0
2017-08-11,258300.0
2017-08-14,255275.0
2017-08-15,252900.0
2017-08-16,250700.0
2017-08-17,248700.0
2017-08-18,248025.0
2017-08-21,247850.0
2017-08-22,247150.0
2017-08-23,246650.0
2017-08-24,246525.0
2017-08-25,246325.0
2017-08-29,246150.0
2017-08-30,245375.0
2017-08-31,244175.0
2017-09-01,244025.0
2017-09-04,243725.0
2017-09-05,243250.0
2017-09-06,243250.0
2017-09-07,242675.0
2017-09-08,241800.0
2017-09-11,240425.0
2017-09-12,253975.0
2017-09-13,267050.0
2017-09-14,265300.0
2017-09-15,263750.0
2017-09-18,262100.0
2017-09-19,267525.0
2017-09-20,266250.0
2017-09-21,264750.0
2017-09-22,263400.0
2017-09-25,261925.0
2017-09-26,260325.0
2017-09-27,259350.0
2017-09-28,257750.0
2017-09-29,255400.0
2017-10-02,253250.0
2017-10-03,252225.0
2017-10-04,251750.0
2017-10-05,251075.0
2017-10-06,250700.0
2017-10-09,258575.0
2017-10-10,260775.0
2017-10-11,267325.0
2017-10-12,266725.0
2017-10-13,270925.0
2017-10-16,271900.0
2017-10-17,271850.0
2017-10-18,271250.0
2017-10-19,269725.0
2017-10-20,268950.0
2017-10-23,267625.0
2017-10-24,266125.0
2017-10-25,264150.0
2017-10-26,262400.0
2017-10-27,260825.0
2017-10-30,258950.0
2017-10-31,257150.0
2017-11-01,254025.0
2017-11-02,250900.0
2017-11-03,249250.0
2017-11-06,246500.0
2017-11-07,244025.0
2017-11-08,241575.0
2017-11-09,238300.0
2017-11-10,235225.0
2017-11-13,232250.0
2017-11-14,230675.0
2017-11-15,232100.0
2017-11-16,229250.0
2017-11-17,226775.0
2017-11-20,225250.0
2017-11-21,224025.0
2017-11-22,222525.0
2017-11-23,221125.0
2017-11-24,219700.0
2017-11-27,218625.0
2017-11-28,217625.0
2017-11-29,215300.0
2017-11-30,213000.0
2017-12-01,211525.0
2017-12-04,209700.0
2017-12-05,207250.0
2017-12-06,204850.0
2017-12-07,202575.0
2017-12-08,201125.0
2017-12-11,199425.0
2017-12-12,197875.0
2017-12-13,196850.0
2017-12-14,195225.0
2017-12-15,193750.0
2017-12-18,191900.0
2017-12-19,191325.0
2017-12-20,189725.0
2017-12-21,188225.0
2017-12-22,186675.0
2017-12-27,185275.0
2017-12-28,183525.0
2017-12-29,182050.0
2018-01-02,180975.0
2018-01-03,180825.0
2018-01-04,180575.0
2018-01-05,180325.0
2018-01-08,180325.0
2018-01-09,180250.0
2018-01-10,180225.0
2018-01-11,180175.0
2018-01-12,180150.0
2018-01-15,180150.0
2018-01-16,180125.0
2018-01-17,180100.0
2018-01-18,180025.0
2018-01-19,179975.0
2018-01-22,179950.0
2018-01-23,179550.0
2018-01-24,179475.0
2018-01-25,179450.0
2018-01-26,178025.0
2018-01-29,176275.0
2018-01-30,174400.0
2018-01-31,172575.0
2018-02-01,170700.0
2018-02-02,168800.0
2018-02-05,167450.0
2018-02-06,166050.0
2018-02-07,164350.0
2018-02-08,162725.0
2018-02-09,159650.0
2018-02-12,156950.0
2018-02-13,156125.0
2018-02-14,154350.0
2018-02-15,154350.0
2018-02-16,151650.0
2018-02-19,149100.0
2018-02-20,146675.0
2018-02-21,146625.0
2018-02-22,143750.0
2018-02-23,140975.0
2018-02-26,138225.0
2018-02-27,135800.0
2018-02-28,134475.0
2018-03-01,133475.0
2018-03-02,131775.0
2018-03-05,209050.0
2018-03-06,207975.0
2018-03-07,207775.0
2018-03-08,205225.0
2018-03-09,202575.0
2018-03-12,200000.0
2018-03-13,197500.0
2018-03-14,207775.0
2018-03-15,206350.0
2018-03-16,206125.0
2018-03-19,206050.0
2018-03-20,211400.0
2018-03-21,211350.0
2018-03-22,211250.0
2018-03-23,211225.0
2018-03-26,210725.0
2018-03-27,210075.0
2018-03-28,209550.0
2018-03-29,212825.0
2018-04-03,211650.0
2018-04-04,209500.0
2018-04-05,207325.0
2018-04-06,205350.0
2018-04-09,203225.0
2018-04-10,201175.0
2018-04-11,199025.0
2018-04-12,196475.0
2018-04-13,194675.0
2018-04-16,192725.0
2018-04-17,190800.0
2018-04-18,189075.0
2018-04-19,186825.0
2018-04-20,185000.0
2018-04-23,183175.0
2018-04-24,181325.0
2018-04-25,209475.0
2018-04-26,228150.0
2018-04-27,237800.0
2018-04-30,237550.0
2018-05-01,237275.0
2018-05-02,237000.0
2018-05-03,236775.0
2018-05-04,236475.0
2018-05-08,236300.0
2018-05-09,235350.0
2018-05-10,234700.0
2018-05-11,234150.0
2018-05-14,233700.0
2018-05-15,232800.0
2018-05-16,232450.0
2018-05-17,231625.0
2018-05-18,231450.0
2018-05-21,231100.0
2018-05-22,230775.0
2018-05-23,230000.0
2018-05-24,229275.0
2018-05-25,229150.0
2018-05-29,228975.0
2018-05-30,228975.0
2018-05-31,245750.0
2018-06-01,245650.0
2018-06-04,244950.0
2018-06-05,244675.0
2018-06-06,251275.0
2018-06-07,250975.0
2018-06-08,249900.0
2018-06-11,248450.0
2018-06-12,246900.0
2018-06-13,245150.0
2018-06-14,243550.0
2018-06-15,241450.0
2018-06-18,245375.0
2018-06-19,246525.0
2018-06-20,246175.0
2018-06-21,247450.0
2018-06-22,247250.0
2018-06-25,249450.0
2018-06-26,249400.0
2018-06-27,249350.0
2018-06-28,249325.0
2018-06-29,249300.0
2018-07-02,249250.0
2018-07-03,249250.0
2018-07-04,249025.0
2018-07-05,249025.0
2018-07-06,249025.0
2018-07-09,251950.0
2018-07-10,249800.0
2018-07-11,249200.0
2018-07-12,245650.0
2018-07-13,243825.0
2018-07-16,242050.0
2018-07-17,239625.0
2018-07-18,237200.0
2018-07-19,235000.0
2018-07-20,233200.0
2018-07-23,250400.0
2018-07-24,249650.0
2018-07-25,247450.0
2018-07-26,245725.0
2018-07-27,243100.0
2018-07-30,242050.0
2018-07-31,240125.0
2018-08-01,238125.0
2018-08-02,236150.0
2018-08-03,234275.0
2018-08-06,233525.0
2018-08-07,232625.0
2018-08-08,231900.0
2018-08-09,231125.0
2018-08-10,230900.0
2018-08-13,245675.0
2018-08-14,256175.0
2018-08-15,253250.0
2018-08-16,252250.0
2018-08-17,251425.0
2018-08-20,250700.0
2018-08-21,249875.0
2018-08-22,249375.0
2018-08-23,248575.0
2018-08-24,247400.0
2018-08-28,247050.0
2018-08-29,245750.0
2018-08-30,243825.0
2018-08-31,241575.0
2018-09-03,239175.0
2018-09-04,237425.0
2018-09-05,236900.0
2018-09-06,235650.0
2018-09-07,232800.0
2018-09-10,229550.0
2018-09-11,229675.0
2018-09-12,227300.0
2018-09-13,221325.0
2018-09-14,218800.0
2018-09-17,215975.0
2018-09-18,215550.0
2018-09-19,213650.0
2018-09-20,211800.0
2018-09-21,210100.0
2018-09-24,206375.0
2018-09-25,204975.0
2018-09-26,199200.0
2018-09-27,203650.0
2018-09-28,203475.0
2018-10-01,201925.0
2018-10-02,199325.0
2018-10-03,198575.0
2018-10-04,203675.0
2018-10-05,201600.0
2018-10-08,200350.0
2018-10-09,198175.0
2018-10-10,194575.0
2018-10-11,191500.0
2018-10-12,190775.0
2018-10-15,188850.0
2018-10-16,184625.0
2018-10-17,181200.0
2018-10-18,173050.0
2018-10-19,171250.0
2018-10-22,167450.0
2018-10-23,163425.0
2018-10-24,161200.0
2018-10-25,157725.0
2018-10-26,155225.0
2018-10-29,153125.0
2018-10-30,152225.0
2018-10-31,151025.0
2018-11-01,144175.0
2018-11-02,142725.0
2018-11-05,135825.0
2018-11-06,134750.0
2018-11-07,134300.0
2018-11-08,133600.0
2018-11-09,133025.0
2018-11-12,132325.0
2018-11-13,131325.0
2018-11-14,130900.0
2018-11-15,125400.0
2018-11-16,124450.0
2018-11-19,123625.0
2018-11-20,122625.0
2018-11-21,123275.0
2018-11-22,123500.0
2018-11-23,121550.0
2018-11-26,121600.0
2018-11-27,121275.0
2018-11-28,120250.0
2018-11-29,119200.0
2018-11-30,117550.0
2018-12-03,112575.0
2018-12-04,111750.0
2018-12-05,110700.0
2018-12-06,111225.0
2018-12-07,113125.0
2018-12-10,113875.0
2018-12-11,113175.0
2018-12-12,115100.0
2018-12-13,113800.0
2018-12-14,119000.0
2018-12-17,122400.0
2018-12-18,127850.0
2018-12-19,130775.0
2018-12-20,132325.0
2018-12-21,130375.0
2018-12-24,132825.0
2018-12-25,130425.0
2018-12-27,130425.0
2018-12-28,130200.0
2018-12-31,129325.0
2019-01-02,129000.0
2019-01-03,129000.0
2019-01-04,128450.0
2019-01-07,127925.0
2019-01-08,127600.0
2019-01-09,127275.0
2019-01-10,127050.0
2019-01-11,126800.0
2019-01-14,126225.0
2019-01-15,125575.0
2019-01-16,124200.0
2019-01-17,122875.0
2019-01-18,121650.0
2019-01-21,119925.0
2019-01-22,118825.0
2019-01-23,118100.0
2019-01-24,117475.0
2019-01-25,116400.0
2019-01-28,115250.0
2019-01-29,114650.0
2019-01-30,113975.0
2019-01-31,113425.0
2019-02-01,113200.0
2019-02-04,112500.0
2019-02-05,112725.0
2019-02-06,111775.0
2019-02-07,111275.0
2019-02-08,109925.0
2019-02-11,108425.0
2019-02-12,105875.0
2019-02-13,101525.0
2019-02-14,98000.0
2019-02-15,93450.0
2019-02-18,90275.0
2019-02-19,87875.0
2019-02-20,85925.0
2019-02-21,83250.0
2019-02-22,81100.0
2019-02-25,78400.0
2019-02-26,69475.0
2019-02-27,67825.0
2019-02-28,65100.0
2019-03-01,64550.0
2019-03-04,63750.0
2019-03-05,61125.0
2019-03-06,60900.0
2019-03-07,61000.0
2019-03-08,59875.0
2019-03-11,59450.0
2019-03-12,59200.0
2019-03-13,58950.0
2019-03-14,58700.0
2019-03-15,58650.0
2019-03-18,58425.0
2019-03-19,58325.0
2019-03-20,58150.0
2019-03-21,57825.0
2019-03-22,57650.0
2019-03-25,57075.0
2019-03-26,56425.0
2019-03-27,55225.0
2019-03-28,53575.0
2019-03-29,52325.0
2019-04-01,51275.0
2019-04-02,50850.0
2019-04-03,50900.0
2019-04-04,50875.0
2019-04-05,50425.0
2019-04-08,51875.0
2019-04-09,52750.0
2019-04-10,52550.0
2019-04-11,52350.0
2019-04-12,52200.0
2019-04-15,56125.0
2019-04-16,66475.0
2019-04-17,66350.0
2019-04-18,73575.0
2019-04-23,76825.0
2019-04-24,76575.0
2019-04-25,76425.0
2019-04-26,80025.0
2019-04-29,81325.0
2019-04-30,81325.0
2019-05-01,85050.0
2019-05-02,88750.0
2019-05-03,87775.0
2019-05-07,87750.0
2019-05-08,94300.0
2019-05-09,97025.0
2019-05-10,97650.0
2019-05-13,105400.0
2019-05-14,105325.0
2019-05-15,105000.0
2019-05-16,104875.0
2019-05-17,105300.0
2019-05-20,104850.0
2019-05-21,103900.0
2019-05-22,103725.0
2019-05-23,103225.0
2019-05-24,102600.0
2019-05-28,101925.0
2019-05-29,101300.0
2019-05-30,100850.0
2019-05-31,100800.0
2019-06-03,100375.0
2019-06-04,99625.0
2019-06-05,99775.0
2019-06-06,99525.0
2019-06-07,100425.0
2019-06-10,101300.0
2019-06-11,101300.0
2019-06-12,101925.0
2019-06-13,102100.0
2019-06-14,100625.0
2019-06-17,100150.0
2019-06-18,98650.0
2019-06-19,99475.0
2019-06-20,97950.0
2019-06-21,97200.0
2019-06-24,95525.0
2019-06-25,97625.0
2019-06-26,100825.0
2019-06-27,98975.0
2019-06-28,97000.0
2019-07-01,95125.0
2019-07-02,93500.0
2019-07-03,91625.0
2019-07-04,90350.0
2019-07-05,88600.0
2019-07-08,87125.0
2019-07-09,85550.0
2019-07-10,82800.0
2019-07-11,80975.0
2019-07-12,79375.0
2019-07-15,78550.0
2019-07-16,80750.0
2019-07-17,80650.0
2019-07-18,80500.0
2019-07-19,79650.0
2019-07-22,78600.0
2019-07-23,77800.0
2019-07-24,76775.0
2019-07-25,76225.0
2019-07-26,75700.0
2019-07-29,73675.0
2019-07-30,73175.0
2019-07-31,78000.0
2019-08-01,79350.0
2019-08-02,78500.0
2019-08-05,78225.0
2019-08-06,77600.0
2019-08-07,77500.0
2019-08-08,77150.0
2019-08-09,76775.0
2019-08-12,75975.0
2019-08-13,75225.0
2019-08-14,74475.0
2019-08-15,73625.0
2019-08-16,73300.0
2019-08-19,72425.0
2019-08-20,71775.0
2019-08-21,71000.0
2019-08-22,70300.0
2019-08-23,70400.0
2019-08-27,69750.0
2019-08-28,68625.0
2019-08-29,67825.0
2019-08-30,67350.0
2019-09-02,66975.0
2019-09-03,66625.0
2019-09-04,66175.0
2019-09-05,66600.0
2019-09-06,65625.0
2019-09-09,64825.0
2019-09-10,63975.0
2019-09-11,63425.0
2019-09-12,62950.0
2019-09-13,62550.0
2019-09-16,61950.0
2019-09-17,62125.0
2019-09-18,64875.0
2019-09-19,64025.0
2019-09-20,62925.0
2019-09-23,62150.0
2019-09-24,61100.0
2019-09-25,60550.0
2019-09-26,59825.0
2019-09-27,67750.0
2019-09-30,67300.0
2019-10-01,66750.0
2019-10-02,66350.0
2019-10-03,65700.0
2019-10-04,65075.0
2019-10-07,64325.0
2019-10-08,63425.0
2019-10-09,63000.0
2019-10-10,62800.0
2019-10-11,62475.0
2019-10-14,62025.0
2019-10-15,61625.0
2019-10-16,61475.0
2019-10-17,61275.0
2019-10-18,60825.0
2019-10-21,60325.0
2019-10-22,59950.0
2019-10-23,59725.0
2019-10-24,59125.0
2019-10-25,58525.0
2019-10-28,57775.0
2019-10-29,57050.0
2019-10-30,56025.0
2019-10-31,55225.0
2019-11-01,54500.0
2019-11-04,53875.0
2019-11-05,53525.0
2019-11-06,53250.0
2019-11-07,51875.0
2019-11-08,50825.0
2019-11-11,50100.0
2019-11-12,53250.0
2019-11-13,53250.0
2019-11-14,52600.0
2019-11-15,52550.0
2019-11-18,52225.0
2019-11-19,56275.0
2019-11-20,57975.0
2019-11-21,59350.0
2019-11-22,59875.0
2019-11-25,59500.0
2019-11-26,59000.0
2019-11-27,58875.0
2019-11-28,59800.0
2019-11-29,59350.0
2019-12-02,59200.0
2019-12-03,59200.0
2019-12-04,59075.0
2019-12-05,58800.0
2019-12-06,58675.0
2019-12-09,58150.0
2019-12-10,57800.0
2019-12-11,57300.0
2019-12-12,56700.0
2019-12-13,56075.0
2019-12-16,55275.0
2019-12-17,54650.0
2019-12-18,54175.0
2019-12-19,53525.0
2019-12-20,52800.0
2019-12-23,52400.0
2019-12-24,51900.0
2019-12-27,51600.0
2019-12-30,51425.0
2019-12-31,51225.0
2020-01-02,51200.0
2020-01-03,51125.0
2020-01-06,50775.0
2020-01-07,50500.0
2020-01-08,50175.0
2020-01-09,51375.0
2020-01-10,51200.0
2020-01-13,50975.0
2020-01-14,51800.0
2020-01-15,51650.0
2020-01-16,51575.0
2020-01-17,51450.0
2020-01-20,51125.0
2020-01-21,50900.0
2020-01-22,50700.0
2020-01-23,50550.0
2020-01-24,50425.0
2020-01-27,50350.0
2020-01-28,50275.0
2020-01-29,50175.0
2020-01-30,49900.0
2020-01-31,49775.0
2020-02-03,49775.0
2020-02-04,49625.0
2020-02-05,49625.0
2020-02-06,52950.0
2020-02-07,62675.0
2020-02-10,71150.0
2020-02-11,72025.0
2020-02-12,72600.0
2020-02-13,72500.0
2020-02-14,74825.0
2020-02-17,74725.0
2020-02-18,74700.0
2020-02-19,74600.0
2020-02-20,75475.0
2020-02-21,75425.0
2020-02-24,75375.0
2020-02-25,75200.0
2020-02-26,75975.0
2020-02-27,75425.0
2020-02-28,75275.0
2020-03-02,75200.0
2020-03-03,75025.0
2020-03-04,74725.0
2020-03-05,74600.0
2020-03-06,74400.0
2020-03-09,74300.0
2020-03-10,74550.0
2020-03-11,75225.0
2020-03-12,74900.0
2020-03-13,74600.0
2020-03-16,74125.0
2020-03-17,74000.0
2020-03-18,73275.0
2020-03-19,73700.0
2020-03-20,73200.0
2020-03-23,74900.0
2020-03-24,74500.0
2020-03-25,74725.0
2020-03-26,74075.0
2020-03-27,73350.0
2020-03-30,72950.0
2020-03-31,73125.0
2020-04-01,73800.0
2020-04-02,73100.0
2020-04-03,76250.0
2020-04-06,75850.0
2020-04-07,75400.0
2020-04-08,89475.0
2020-04-09,97975.0
2020-04-14,97300.0
2020-04-15,99750.0
2020-04-16,99150.0
2020-04-17,98300.0
2020-04-20,98050.0
2020-04-21,97850.0
2020-04-22,97600.0
2020-04-23,100075.0
2020-04-24,99475.0
2020-04-27,97775.0
2020-04-28,96850.0
2020-04-29,97525.0
2020-04-30,97425.0
2020-05-01,100850.0
2020-05-04,100850.0
2020-05-05,100675.0
2020-05-06,100425.0
2020-05-07,100175.0
2020-05-11,100125.0
2020-05-12,99475.0
2020-05-13,99100.0
2020-05-14,99025.0
2020-05-15,98975.0
2020-05-18,98625.0
2020-05-19,98375.0
2020-05-20,107275.0
2020-05-21,106825.0
2020-05-22,106575.0
2020-05-26,106275.0
2020-05-27,106150.0
2020-05-28,103250.0
2020-05-29,101350.0
2020-06-01,99575.0
2020-06-02,97850.0
2020-06-03,97800.0
2020-06-04,96275.0
2020-06-05,94675.0
2020-06-08,93125.0
2020-06-09,101575.0
2020-06-10,113025.0
2020-06-11,119900.0
2020-06-12,125425.0
2020-06-15,124900.0
2020-06-16,124775.0
2020-06-17,124500.0
2020-06-18,124300.0
2020-06-19,124050.0
2020-06-22,123600.0
2020-06-23,123450.0
2020-06-24,123400.0
2020-06-25,123275.0
2020-06-26,123025.0
2020-06-29,122850.0
2020-06-30,122575.0
2020-07-01,122550.0
2020-07-02,122525.0
