,LSCA
2013-06-13,608300.0
2013-06-14,618075.0
2013-06-17,629475.0
2013-06-18,632150.0
2013-06-19,638325.0
2013-06-20,643125.0
2013-06-21,664850.0
2013-06-24,678225.0
2013-06-25,674850.0
2013-06-26,671100.0
2013-06-27,667425.0
2013-06-28,665775.0
2013-07-01,662275.0
2013-07-02,659200.0
2013-07-03,660725.0
2013-07-04,663175.0
2013-07-05,660000.0
2013-07-08,656600.0
2013-07-09,650125.0
2013-07-10,646000.0
2013-07-11,645175.0
2013-07-12,640775.0
2013-07-15,637850.0
2013-07-16,641825.0
2013-07-17,641225.0
2013-07-18,640600.0
2013-07-19,638325.0
2013-07-22,634650.0
2013-07-23,632050.0
2013-07-24,627675.0
2013-07-25,622950.0
2013-07-26,621175.0
2013-07-29,618775.0
2013-07-30,613550.0
2013-07-31,612800.0
2013-08-01,610725.0
2013-08-02,608675.0
2013-08-05,606900.0
2013-08-06,605125.0
2013-08-07,601600.0
2013-08-08,597575.0
2013-08-09,594500.0
2013-08-12,592950.0
2013-08-13,589725.0
2013-08-14,588450.0
2013-08-15,584200.0
2013-08-16,584075.0
2013-08-19,577450.0
2013-08-20,572525.0
2013-08-21,566925.0
2013-08-22,565500.0
2013-08-23,564225.0
2013-08-27,576350.0
2013-08-28,574825.0
2013-08-29,577675.0
2013-08-30,588000.0
2013-09-02,589750.0
2013-09-03,602850.0
2013-09-04,603900.0
2013-09-05,603275.0
2013-09-06,600275.0
2013-09-09,594625.0
2013-09-10,588475.0
2013-09-11,585275.0
2013-09-12,579750.0
2013-09-13,577525.0
2013-09-16,574675.0
2013-09-17,574600.0
2013-09-18,571950.0
2013-09-19,568575.0
2013-09-20,562250.0
2013-09-23,556875.0
2013-09-24,551050.0
2013-09-25,547550.0
2013-09-26,545625.0
2013-09-27,541125.0
2013-09-30,538025.0
2013-10-01,533325.0
2013-10-02,531875.0
2013-10-03,529950.0
2013-10-04,525925.0
2013-10-07,523425.0
2013-10-08,517100.0
2013-10-09,515575.0
2013-10-10,512450.0
2013-10-11,509325.0
2013-10-14,508575.0
2013-10-15,503425.0
2013-10-16,502750.0
2013-10-17,500325.0
2013-10-18,497500.0
2013-10-21,494850.0
2013-10-22,492350.0
2013-10-23,489400.0
2013-10-24,485050.0
2013-10-25,480875.0
2013-10-28,478200.0
2013-10-29,476675.0
2013-10-30,476025.0
2013-10-31,476150.0
2013-11-01,476400.0
2013-11-04,474675.0
2013-11-05,469975.0
2013-11-06,468925.0
2013-11-07,467025.0
2013-11-08,465650.0
2013-11-11,462875.0
2013-11-12,459425.0
2013-11-13,457475.0
2013-11-14,455725.0
2013-11-15,451650.0
2013-11-18,448950.0
2013-11-19,447650.0
2013-11-20,445700.0
2013-11-21,442125.0
2013-11-22,439100.0
2013-11-25,437500.0
2013-11-26,434850.0
2013-11-27,431900.0
2013-11-28,429200.0
2013-11-29,423825.0
2013-12-02,420400.0
2013-12-03,418750.0
2013-12-04,415425.0
2013-12-05,411400.0
2013-12-06,408100.0
2013-12-09,405275.0
2013-12-10,402050.0
2013-12-11,399875.0
2013-12-12,396075.0
2013-12-13,393000.0
2013-12-16,389175.0
2013-12-17,386550.0
2013-12-18,384950.0
2013-12-19,383925.0
2013-12-20,382550.0
2013-12-23,379100.0
2013-12-24,371975.0
2013-12-27,370950.0
2013-12-30,367450.0
2013-12-31,366425.0
2014-01-02,365700.0
2014-01-03,359075.0
2014-01-06,356125.0
2014-01-07,353075.0
2014-01-08,351675.0
2014-01-09,348250.0
2014-01-10,343875.0
2014-01-13,340775.0
2014-01-14,337775.0
2014-01-15,336250.0
2014-01-16,336825.0
2014-01-17,335775.0
2014-01-20,334550.0
2014-01-21,330675.0
2014-01-22,328375.0
2014-01-23,327400.0
2014-01-24,326975.0
2014-01-27,325400.0
2014-01-28,322575.0
2014-01-29,318800.0
2014-01-30,316200.0
2014-01-31,314525.0
2014-02-03,313875.0
2014-02-04,313275.0
2014-02-05,311225.0
2014-02-06,309250.0
2014-02-07,308025.0
2014-02-10,306400.0
2014-02-11,303825.0
2014-02-12,302050.0
2014-02-13,300675.0
2014-02-14,299125.0
2014-02-17,296025.0
2014-02-18,293150.0
2014-02-19,290625.0
2014-02-20,289600.0
2014-02-21,285350.0
2014-02-24,282475.0
2014-02-25,279150.0
2014-02-26,276400.0
2014-02-27,274350.0
2014-02-28,276225.0
2014-03-03,273725.0
2014-03-04,275200.0
2014-03-05,273675.0
2014-03-06,272175.0
2014-03-07,269000.0
2014-03-10,265400.0
2014-03-11,257600.0
2014-03-12,255500.0
2014-03-13,253275.0
2014-03-14,251300.0
2014-03-17,253375.0
2014-03-18,271750.0
2014-03-19,269725.0
2014-03-20,267850.0
2014-03-21,265700.0
2014-03-24,263675.0
2014-03-25,266825.0
2014-03-26,269750.0
2014-03-27,268550.0
2014-03-28,267200.0
2014-03-31,265175.0
2014-04-01,263250.0
2014-04-02,261375.0
2014-04-03,260100.0
2014-04-04,257775.0
2014-04-07,254575.0
2014-04-08,252600.0
2014-04-09,250775.0
2014-04-10,250025.0
2014-04-11,248325.0
2014-04-14,244950.0
2014-04-15,242775.0
2014-04-16,242300.0
2014-04-17,242300.0
2014-04-22,241925.0
2014-04-23,240975.0
2014-04-24,239950.0
2014-04-25,238950.0
2014-04-28,237000.0
2014-04-29,235075.0
2014-04-30,233325.0
2014-05-01,231000.0
2014-05-02,229800.0
2014-05-06,225425.0
2014-05-07,216950.0
2014-05-08,213025.0
2014-05-09,208325.0
2014-05-12,205325.0
2014-05-13,202975.0
2014-05-14,197475.0
2014-05-15,191075.0
2014-05-16,186525.0
2014-05-19,183050.0
2014-05-20,180825.0
2014-05-21,179100.0
2014-05-22,177350.0
2014-05-23,175850.0
2014-05-27,176550.0
2014-05-28,169825.0
2014-05-29,172500.0
2014-05-30,171350.0
2014-06-02,170825.0
2014-06-03,168825.0
2014-06-04,168475.0
2014-06-05,167925.0
2014-06-06,167775.0
2014-06-09,167250.0
2014-06-10,166825.0
2014-06-11,166750.0
2014-06-12,165725.0
2014-06-13,163700.0
2014-06-16,162250.0
2014-06-17,161200.0
2014-06-18,160675.0
2014-06-19,160000.0
2014-06-20,159425.0
2014-06-23,158575.0
2014-06-24,157725.0
2014-06-25,156825.0
2014-06-26,156000.0
2014-06-27,155150.0
2014-06-30,154675.0
2014-07-01,154700.0
2014-07-02,156775.0
2014-07-03,157050.0
2014-07-04,156500.0
2014-07-07,159350.0
2014-07-08,158050.0
2014-07-09,159075.0
2014-07-10,158100.0
2014-07-11,158475.0
2014-07-14,159400.0
2014-07-15,159375.0
2014-07-16,159175.0
2014-07-17,158575.0
2014-07-18,157700.0
2014-07-21,158000.0
2014-07-22,157125.0
2014-07-23,156300.0
2014-07-24,154350.0
2014-07-25,152600.0
2014-07-28,150900.0
2014-07-29,149475.0
2014-07-30,147925.0
2014-07-31,146750.0
2014-08-01,146200.0
2014-08-04,146175.0
2014-08-05,145575.0
2014-08-06,144350.0
2014-08-07,143700.0
2014-08-08,142275.0
2014-08-11,141375.0
2014-08-12,140675.0
2014-08-13,141350.0
2014-08-14,141350.0
2014-08-15,141300.0
2014-08-18,141275.0
2014-08-19,145350.0
2014-08-20,145200.0
2014-08-21,146425.0
2014-08-22,146325.0
2014-08-26,146225.0
2014-08-27,147375.0
2014-08-28,148425.0
2014-08-29,148150.0
2014-09-01,148025.0
2014-09-02,147825.0
2014-09-03,154825.0
2014-09-04,154700.0
2014-09-05,154700.0
2014-09-08,154600.0
2014-09-09,154700.0
2014-09-10,155625.0
2014-09-11,155775.0
2014-09-12,156475.0
2014-09-15,156375.0
2014-09-16,156325.0
2014-09-17,155400.0
2014-09-18,154775.0
2014-09-19,154375.0
2014-09-22,153700.0
2014-09-23,152100.0
2014-09-24,156100.0
2014-09-25,155600.0
2014-09-26,154500.0
2014-09-29,154100.0
2014-09-30,152550.0
2014-10-01,152275.0
2014-10-02,151375.0
2014-10-03,150550.0
2014-10-06,150050.0
2014-10-07,150050.0
2014-10-08,149625.0
2014-10-09,149900.0
2014-10-10,149650.0
2014-10-13,151225.0
2014-10-14,151725.0
2014-10-15,154650.0
2014-10-16,157675.0
2014-10-17,157825.0
2014-10-20,157725.0
2014-10-21,157625.0
2014-10-22,157525.0
2014-10-23,157500.0
2014-10-24,159550.0
2014-10-27,159550.0
2014-10-28,161050.0
2014-10-29,162675.0
2014-10-30,162625.0
2014-10-31,162600.0
2014-11-03,162100.0
2014-11-04,162100.0
2014-11-05,160350.0
2014-11-06,160400.0
2014-11-07,159775.0
2014-11-10,161900.0
2014-11-11,162025.0
2014-11-12,160800.0
2014-11-13,159950.0
2014-11-14,159400.0
2014-11-17,159125.0
2014-11-18,160425.0
2014-11-19,160825.0
2014-11-20,161500.0
2014-11-21,160825.0
2014-11-24,161850.0
2014-11-25,163200.0
2014-11-26,162125.0
2014-11-27,161950.0
2014-11-28,164300.0
2014-12-01,164800.0
2014-12-02,166025.0
2014-12-03,165475.0
2014-12-04,164025.0
2014-12-05,163475.0
2014-12-08,164900.0
2014-12-09,165850.0
2014-12-10,166075.0
2014-12-11,166450.0
2014-12-12,166500.0
2014-12-15,167425.0
2014-12-16,172675.0
2014-12-17,172200.0
2014-12-18,170900.0
2014-12-19,170000.0
2014-12-22,168700.0
2014-12-23,172225.0
2014-12-24,171850.0
2014-12-29,171850.0
2014-12-30,172250.0
2014-12-31,177025.0
2015-01-02,177025.0
2015-01-05,178425.0
2015-01-06,178775.0
2015-01-07,178675.0
2015-01-08,179225.0
2015-01-09,187475.0
2015-01-12,187400.0
2015-01-13,191325.0
2015-01-14,194000.0
2015-01-15,198725.0
2015-01-16,200400.0
2015-01-19,210600.0
2015-01-20,216225.0
2015-01-21,219450.0
2015-01-22,225375.0
2015-01-23,235150.0
2015-01-26,236850.0
2015-01-27,238225.0
2015-01-28,244675.0
2015-01-29,247450.0
2015-01-30,248125.0
2015-02-02,250025.0
2015-02-03,250250.0
2015-02-04,252100.0
2015-02-05,284600.0
2015-02-06,284450.0
2015-02-09,286475.0
2015-02-10,289200.0
2015-02-11,288450.0
2015-02-12,292750.0
2015-02-13,295300.0
2015-02-16,295100.0
2015-02-17,295475.0
2015-02-18,298075.0
2015-02-19,298650.0
2015-02-20,298200.0
2015-02-23,299675.0
2015-02-24,295500.0
2015-02-25,295050.0
2015-02-26,295025.0
2015-02-27,296375.0
2015-03-02,297200.0
2015-03-03,297400.0
2015-03-04,308125.0
2015-03-05,318375.0
2015-03-06,323050.0
2015-03-09,326050.0
2015-03-10,328450.0
2015-03-11,330425.0
2015-03-12,330750.0
2015-03-13,333575.0
2015-03-16,337575.0
2015-03-17,342200.0
2015-03-18,340650.0
2015-03-19,342600.0
2015-03-20,341750.0
2015-03-23,340925.0
2015-03-24,342275.0
2015-03-25,342625.0
2015-03-26,339600.0
2015-03-27,337175.0
2015-03-30,334600.0
2015-03-31,332300.0
2015-04-01,332125.0
2015-04-02,333550.0
2015-04-07,333425.0
2015-04-08,331000.0
2015-04-09,330125.0
2015-04-10,330050.0
2015-04-13,333800.0
2015-04-14,337500.0
2015-04-15,337250.0
2015-04-16,337225.0
2015-04-17,336600.0
2015-04-20,341275.0
2015-04-21,338300.0
2015-04-22,337275.0
2015-04-23,336725.0
2015-04-24,337675.0
2015-04-27,338425.0
2015-04-28,338250.0
2015-04-29,338125.0
2015-04-30,337925.0
2015-05-01,339625.0
2015-05-05,341325.0
2015-05-06,341000.0
2015-05-07,339725.0
2015-05-08,339075.0
2015-05-11,339475.0
2015-05-12,338525.0
2015-05-13,337850.0
2015-05-14,338800.0
2015-05-15,338000.0
2015-05-18,337775.0
2015-05-19,337000.0
2015-05-20,334875.0
2015-05-21,332225.0
2015-05-22,330825.0
2015-05-26,327800.0
2015-05-27,327500.0
2015-05-28,325075.0
2015-05-29,322150.0
2015-06-01,320950.0
2015-06-02,317500.0
2015-06-03,318625.0
2015-06-04,318100.0
2015-06-05,315125.0
2015-06-08,312300.0
2015-06-09,310825.0
2015-06-10,308025.0
2015-06-11,317475.0
2015-06-12,314025.0
2015-06-15,314400.0
2015-06-16,318600.0
2015-06-17,318100.0
2015-06-18,318925.0
2015-06-19,317700.0
2015-06-22,315475.0
2015-06-23,314250.0
2015-06-24,311475.0
2015-06-25,309275.0
2015-06-26,310300.0
2015-06-29,307650.0
2015-06-30,324100.0
2015-07-01,323450.0
2015-07-02,322075.0
2015-07-03,321975.0
2015-07-06,321500.0
2015-07-07,329175.0
2015-07-08,328250.0
2015-07-09,330050.0
2015-07-10,329725.0
2015-07-13,331450.0
2015-07-14,338200.0
2015-07-15,337525.0
2015-07-16,337200.0
2015-07-17,340325.0
2015-07-20,339775.0
2015-07-21,339475.0
2015-07-22,338975.0
2015-07-23,340675.0
2015-07-24,343250.0
2015-07-27,342925.0
2015-07-28,344125.0
2015-07-29,345050.0
2015-07-30,346125.0
2015-07-31,345475.0
2015-08-03,346525.0
2015-08-04,347500.0
2015-08-05,350825.0
2015-08-06,351600.0
2015-08-07,352325.0
2015-08-10,354125.0
2015-08-11,354950.0
2015-08-12,350000.0
2015-08-13,350075.0
2015-08-14,350325.0
2015-08-17,350650.0
2015-08-18,353600.0
2015-08-19,354200.0
2015-08-20,353625.0
2015-08-21,353825.0
2015-08-24,356200.0
2015-08-25,355550.0
2015-08-26,369025.0
2015-08-27,370425.0
2015-08-28,371250.0
2015-09-01,367650.0
2015-09-02,362675.0
2015-09-03,360825.0
2015-09-04,355850.0
2015-09-07,352325.0
2015-09-08,346200.0
2015-09-09,346850.0
2015-09-10,344300.0
2015-09-11,342000.0
2015-09-14,340875.0
2015-09-15,337525.0
2015-09-16,334850.0
2015-09-17,333050.0
2015-09-18,335200.0
2015-09-21,335850.0
2015-09-22,330100.0
2015-09-23,327175.0
2015-09-24,322900.0
2015-09-25,325275.0
2015-09-28,324600.0
2015-09-29,323975.0
2015-09-30,323800.0
2015-10-01,320400.0
2015-10-02,319425.0
2015-10-05,317600.0
2015-10-06,312225.0
2015-10-07,308100.0
2015-10-08,305475.0
2015-10-09,305225.0
2015-10-12,303200.0
2015-10-13,300600.0
2015-10-14,297175.0
2015-10-15,293650.0
2015-10-16,292950.0
2015-10-19,293575.0
2015-10-20,289075.0
2015-10-21,284050.0
2015-10-22,280275.0
2015-10-23,277600.0
2015-10-26,277950.0
2015-10-27,274075.0
2015-10-28,273350.0
2015-10-29,270200.0
2015-10-30,267775.0
2015-11-02,267850.0
2015-11-03,266225.0
2015-11-04,263125.0
2015-11-05,269525.0
2015-11-06,266100.0
2015-11-09,261125.0
2015-11-10,258625.0
2015-11-11,256275.0
2015-11-12,261025.0
2015-11-13,258700.0
2015-11-16,262250.0
2015-11-17,258500.0
2015-11-18,255275.0
2015-11-19,255050.0
2015-11-20,252325.0
2015-11-23,251125.0
2015-11-24,250675.0
2015-11-25,247925.0
2015-11-26,244800.0
2015-11-27,243350.0
2015-11-30,244375.0
2015-12-01,243025.0
2015-12-02,239200.0
2015-12-03,239250.0
2015-12-04,237625.0
2015-12-07,235750.0
2015-12-08,235725.0
2015-12-09,232700.0
2015-12-10,231925.0
2015-12-11,232675.0
2015-12-14,232200.0
2015-12-15,232650.0
2015-12-16,231775.0
2015-12-17,231475.0
2015-12-18,231825.0
2015-12-21,232175.0
2015-12-22,232350.0
2015-12-23,233675.0
2015-12-24,235200.0
2015-12-29,237075.0
2015-12-30,236975.0
2015-12-31,236225.0
2016-01-04,235800.0
2016-01-05,235225.0
2016-01-06,235850.0
2016-01-07,238000.0
2016-01-08,236650.0
2016-01-11,238625.0
2016-01-12,236725.0
2016-01-13,235525.0
2016-01-14,233400.0
2016-01-15,234175.0
2016-01-18,233550.0
2016-01-19,236125.0
2016-01-20,235300.0
2016-01-21,238125.0
2016-01-22,237350.0
2016-01-25,238825.0
2016-01-26,237375.0
2016-01-27,240325.0
2016-01-28,241250.0
2016-01-29,242375.0
2016-02-01,239400.0
2016-02-02,239025.0
2016-02-03,235400.0
2016-02-04,232700.0
2016-02-05,228650.0
2016-02-08,227100.0
2016-02-09,228125.0
2016-02-10,227300.0
2016-02-11,224750.0
2016-02-12,220225.0
2016-02-15,218300.0
2016-02-16,214300.0
2016-02-17,209875.0
2016-02-18,209950.0
2016-02-19,208525.0
2016-02-22,205500.0
2016-02-23,203700.0
2016-02-24,202450.0
2016-02-25,199250.0
2016-02-26,197225.0
2016-02-29,195625.0
2016-03-01,193475.0
2016-03-02,190750.0
2016-03-03,187725.0
2016-03-04,186700.0
2016-03-07,185225.0
2016-03-08,184850.0
2016-03-09,181975.0
2016-03-10,178575.0
2016-03-11,175975.0
2016-03-14,174175.0
2016-03-15,170075.0
2016-03-16,167025.0
2016-03-17,160925.0
2016-03-18,158275.0
2016-03-21,155275.0
2016-03-22,151975.0
2016-03-23,150675.0
2016-03-24,151375.0
2016-03-29,149125.0
2016-03-30,145450.0
2016-03-31,144750.0
2016-04-01,143400.0
2016-04-04,143475.0
2016-04-05,141425.0
2016-04-06,141075.0
2016-04-07,145000.0
2016-04-08,145675.0
2016-04-11,147350.0
2016-04-12,146450.0
2016-04-13,146475.0
2016-04-14,146500.0
2016-04-15,147975.0
2016-04-18,147275.0
2016-04-19,144700.0
2016-04-20,146200.0
2016-04-21,146275.0
2016-04-22,147800.0
2016-04-25,152400.0
2016-04-26,152475.0
2016-04-27,152200.0
2016-04-28,150725.0
2016-04-29,149500.0
2016-05-03,154675.0
2016-05-04,156500.0
2016-05-05,156725.0
2016-05-06,159025.0
2016-05-09,159600.0
2016-05-10,160900.0
2016-05-11,161625.0
2016-05-12,160000.0
2016-05-13,156675.0
2016-05-16,159025.0
2016-05-17,156750.0
2016-05-18,156850.0
2016-05-19,158600.0
2016-05-20,155725.0
2016-05-23,155000.0
2016-05-24,157250.0
2016-05-25,155250.0
2016-05-26,155975.0
2016-05-27,153750.0
2016-05-31,151725.0
2016-06-01,154350.0
2016-06-02,153525.0
2016-06-03,153675.0
2016-06-06,174400.0
2016-06-07,196225.0
2016-06-08,207300.0
2016-06-09,213225.0
2016-06-10,210675.0
2016-06-13,207625.0
2016-06-14,203275.0
2016-06-15,202150.0
2016-06-16,199025.0
2016-06-17,195925.0
2016-06-20,194025.0
2016-06-21,192175.0
2016-06-22,190700.0
2016-06-23,194375.0
2016-06-24,192375.0
2016-06-27,191700.0
2016-06-28,192950.0
2016-06-29,194200.0
2016-06-30,191525.0
2016-07-01,189125.0
2016-07-04,188400.0
2016-07-05,198925.0
2016-07-06,222550.0
2016-07-07,220725.0
2016-07-08,223225.0
2016-07-11,222600.0
2016-07-12,234750.0
2016-07-13,233050.0
2016-07-14,234925.0
2016-07-15,231275.0
2016-07-18,229425.0
2016-07-19,226300.0
2016-07-20,228000.0
2016-07-21,228400.0
2016-07-22,222725.0
2016-07-25,221350.0
2016-07-26,213725.0
2016-07-27,214425.0
2016-07-28,208725.0
2016-07-29,209450.0
2016-08-01,210075.0
2016-08-02,209650.0
2016-08-03,207350.0
2016-08-04,209300.0
2016-08-05,206650.0
2016-08-08,205025.0
2016-08-09,205350.0
2016-08-10,204825.0
2016-08-11,203925.0
2016-08-12,202375.0
2016-08-15,207150.0
2016-08-16,205375.0
2016-08-17,213300.0
2016-08-18,213425.0
2016-08-19,210625.0
2016-08-22,229375.0
2016-08-23,240075.0
2016-08-24,254700.0
2016-08-25,263875.0
2016-08-26,271575.0
2016-08-30,283225.0
2016-08-31,293525.0
2016-09-01,304775.0
2016-09-02,318500.0
2016-09-05,328525.0
2016-09-06,334975.0
2016-09-07,339600.0
2016-09-08,338225.0
2016-09-09,350600.0
2016-09-12,354200.0
2016-09-13,353375.0
2016-09-14,351500.0
2016-09-15,349225.0
2016-09-16,349000.0
2016-09-19,349625.0
2016-09-20,347950.0
2016-09-21,347800.0
2016-09-22,346050.0
2016-09-23,356875.0
2016-09-26,364125.0
2016-09-27,371475.0
2016-09-28,369075.0
2016-09-29,379175.0
2016-09-30,372225.0
2016-10-03,371775.0
2016-10-04,368525.0
2016-10-05,365050.0
2016-10-06,359725.0
2016-10-07,355300.0
2016-10-10,350675.0
2016-10-11,349350.0
2016-10-12,347850.0
2016-10-13,346150.0
2016-10-14,349075.0
2016-10-17,345800.0
2016-10-18,348000.0
2016-10-19,350625.0
2016-10-20,348575.0
2016-10-21,346775.0
2016-10-24,339950.0
2016-10-25,338800.0
2016-10-26,336225.0
2016-10-27,331450.0
2016-10-28,326400.0
2016-10-31,320825.0
2016-11-01,319475.0
2016-11-02,319000.0
2016-11-03,310600.0
2016-11-04,305000.0
2016-11-07,298400.0
2016-11-08,291625.0
2016-11-09,282600.0
2016-11-10,274950.0
2016-11-11,270850.0
2016-11-14,266150.0
2016-11-15,262050.0
2016-11-16,255600.0
2016-11-17,257875.0
2016-11-18,253700.0
2016-11-21,247075.0
2016-11-22,242275.0
2016-11-23,239400.0
2016-11-24,235875.0
2016-11-25,237200.0
2016-11-28,234250.0
2016-11-29,235475.0
2016-11-30,234825.0
2016-12-01,236675.0
2016-12-02,234025.0
2016-12-05,233025.0
2016-12-06,229500.0
2016-12-07,225925.0
2016-12-08,221125.0
2016-12-09,213325.0
2016-12-12,241550.0
2016-12-13,258175.0
2016-12-14,278125.0
2016-12-15,295300.0
2016-12-16,307075.0
2016-12-19,345475.0
2016-12-20,344025.0
2016-12-21,339625.0
2016-12-22,335800.0
2016-12-23,334525.0
2016-12-28,331100.0
2016-12-29,328350.0
2016-12-30,322225.0
2017-01-03,311825.0
2017-01-04,305875.0
2017-01-05,301775.0
2017-01-06,295125.0
2017-01-09,294900.0
2017-01-10,293400.0
2017-01-11,288225.0
2017-01-12,285700.0
2017-01-13,281700.0
2017-01-16,279000.0
2017-01-17,277375.0
2017-01-18,276050.0
2017-01-19,274100.0
2017-01-20,275400.0
2017-01-23,274650.0
2017-01-24,272150.0
2017-01-25,271025.0
2017-01-26,268975.0
2017-01-27,263775.0
2017-01-30,262150.0
2017-01-31,261325.0
2017-02-01,260850.0
2017-02-02,259500.0
2017-02-03,257150.0
2017-02-06,253725.0
2017-02-07,253450.0
2017-02-08,254725.0
2017-02-09,251525.0
2017-02-10,248200.0
2017-02-13,247825.0
2017-02-14,243350.0
2017-02-15,235825.0
2017-02-16,236725.0
2017-02-17,229075.0
2017-02-20,224025.0
2017-02-21,221425.0
2017-02-22,219425.0
2017-02-23,214025.0
2017-02-24,210800.0
2017-02-27,206875.0
2017-02-28,203100.0
2017-03-01,200725.0
2017-03-02,200000.0
2017-03-03,196425.0
2017-03-06,235250.0
2017-03-07,261975.0
2017-03-08,288525.0
2017-03-09,327300.0
2017-03-10,325500.0
2017-03-13,331200.0
2017-03-14,332050.0
2017-03-15,340525.0
2017-03-16,339025.0
2017-03-17,337600.0
2017-03-20,332975.0
2017-03-21,329850.0
2017-03-22,323975.0
2017-03-23,317100.0
2017-03-24,312525.0
2017-03-27,311375.0
2017-03-28,309225.0
2017-03-29,304275.0
2017-03-30,297550.0
2017-03-31,291175.0
2017-04-03,283900.0
2017-04-04,279875.0
2017-04-05,273750.0
2017-04-06,270550.0
2017-04-07,265325.0
2017-04-10,266575.0
2017-04-11,259675.0
2017-04-12,258825.0
2017-04-13,257200.0
2017-04-18,255425.0
2017-04-19,267475.0
2017-04-20,268450.0
2017-04-21,268400.0
2017-04-24,264850.0
2017-04-25,262250.0
2017-04-26,261475.0
2017-04-27,260575.0
2017-04-28,259725.0
2017-05-02,253675.0
2017-05-03,284925.0
2017-05-04,317850.0
2017-05-05,354650.0
2017-05-08,351550.0
2017-05-09,342825.0
2017-05-10,339200.0
2017-05-11,336725.0
2017-05-12,329375.0
2017-05-15,325150.0
2017-05-16,322500.0
2017-05-17,339600.0
2017-05-18,340350.0
2017-05-19,336650.0
2017-05-22,332300.0
2017-05-23,329875.0
2017-05-24,325675.0
2017-05-25,321575.0
2017-05-26,318650.0
2017-05-30,315200.0
2017-05-31,311150.0
2017-06-01,308000.0
2017-06-02,305550.0
2017-06-05,302625.0
2017-06-06,299575.0
2017-06-07,294225.0
2017-06-08,286350.0
2017-06-09,276875.0
2017-06-12,279575.0
2017-06-13,275850.0
2017-06-14,272625.0
2017-06-15,268500.0
2017-06-16,268450.0
2017-06-19,265175.0
2017-06-20,262075.0
2017-06-21,259300.0
2017-06-22,256700.0
2017-06-23,258700.0
2017-06-26,254675.0
2017-06-27,250550.0
2017-06-28,248675.0
2017-06-29,243300.0
2017-06-30,249700.0
2017-07-03,278275.0
2017-07-04,275600.0
2017-07-05,315925.0
2017-07-06,314775.0
2017-07-07,315075.0
2017-07-10,319975.0
2017-07-11,319750.0
2017-07-12,318550.0
2017-07-13,318225.0
2017-07-14,313300.0
2017-07-17,309125.0
2017-07-18,307275.0
2017-07-19,309250.0
2017-07-20,308050.0
2017-07-21,306625.0
2017-07-24,305875.0
2017-07-25,304850.0
2017-07-26,303250.0
2017-07-27,302125.0
2017-07-28,300575.0
2017-07-31,296975.0
2017-08-01,295525.0
2017-08-02,301100.0
2017-08-03,299425.0
2017-08-04,298225.0
2017-08-07,296700.0
2017-08-08,293950.0
2017-08-09,288925.0
2017-08-10,288050.0
2017-08-11,283675.0
2017-08-14,283325.0
2017-08-15,280975.0
2017-08-16,279000.0
2017-08-17,275800.0
2017-08-18,271350.0
2017-08-21,261700.0
2017-08-22,255700.0
2017-08-23,249525.0
2017-08-24,245050.0
2017-08-25,240825.0
2017-08-29,233025.0
2017-08-30,223050.0
2017-08-31,228450.0
2017-09-01,223500.0
2017-09-04,220875.0
2017-09-05,217550.0
2017-09-06,214775.0
2017-09-07,210725.0
2017-09-08,213175.0
2017-09-11,208425.0
2017-09-12,218725.0
2017-09-13,246575.0
2017-09-14,276025.0
2017-09-15,304350.0
2017-09-18,302925.0
2017-09-19,300625.0
2017-09-20,313850.0
2017-09-21,311250.0
2017-09-22,309050.0
2017-09-25,305250.0
2017-09-26,305150.0
2017-09-27,301950.0
2017-09-28,298425.0
2017-09-29,297250.0
2017-10-02,295500.0
2017-10-03,302050.0
2017-10-04,298525.0
2017-10-05,296075.0
2017-10-06,293450.0
2017-10-09,291000.0
2017-10-10,289875.0
2017-10-11,286925.0
2017-10-12,285900.0
2017-10-13,283800.0
2017-10-16,285025.0
2017-10-17,291325.0
2017-10-18,292225.0
2017-10-19,291250.0
2017-10-20,287625.0
2017-10-23,283450.0
2017-10-24,281550.0
2017-10-25,279400.0
2017-10-26,275575.0
2017-10-27,272625.0
2017-10-30,273625.0
2017-10-31,274625.0
2017-11-01,273675.0
2017-11-02,273850.0
2017-11-03,270400.0
2017-11-06,268450.0
2017-11-07,267650.0
2017-11-08,263425.0
2017-11-09,259725.0
2017-11-10,260150.0
2017-11-13,258275.0
2017-11-14,258800.0
2017-11-15,255450.0
2017-11-16,251550.0
2017-11-17,247700.0
2017-11-20,241400.0
2017-11-21,234375.0
2017-11-22,226275.0
2017-11-23,219075.0
2017-11-24,213600.0
2017-11-27,204200.0
2017-11-28,196675.0
2017-11-29,191725.0
2017-11-30,188525.0
2017-12-01,183525.0
2017-12-04,182425.0
2017-12-05,192550.0
2017-12-06,193675.0
2017-12-07,193975.0
2017-12-08,195150.0
2017-12-11,194600.0
2017-12-12,193475.0
2017-12-13,191600.0
2017-12-14,191550.0
2017-12-15,195200.0
2017-12-18,196725.0
2017-12-19,201725.0
2017-12-20,201150.0
2017-12-21,201650.0
2017-12-22,201600.0
2017-12-27,202100.0
2017-12-28,202850.0
2017-12-29,201725.0
2018-01-02,200650.0
2018-01-03,200225.0
2018-01-04,200150.0
2018-01-05,203850.0
2018-01-08,203850.0
2018-01-09,203675.0
2018-01-10,203750.0
2018-01-11,201650.0
2018-01-12,204125.0
2018-01-15,202850.0
2018-01-16,204650.0
2018-01-17,204675.0
2018-01-18,205475.0
2018-01-19,211650.0
