Index,LMCADY,,,,,,,
3/14/1989,3193.92,,,,,,,
3/15/1989,3313.44,,,,,,,
3/16/1989,3192.94,,,,,,,
3/17/1989,3265.53,,,,,,,
3/20/1989,3162.26,,,,,,,
3/21/1989,3167.69,,,,,,,
3/22/1989,3279.84,,,,,,,
3/23/1989,3290.05,,,,,,,
3/28/1989,3263.78,,,,,,,
3/29/1989,3204.56,,,,,,,
3/30/1989,3140.44,,,,,,,
3/31/1989,3119.26,,,,,,,
4/3/1989,3092.59,,,,,,,
4/4/1989,3033.97,,,,,,,
4/5/1989,3095.94,,,,,,,
4/6/1989,3080.57,,,,,,,
4/7/1989,3101.2,,,,,,,
4/10/1989,3084.47,,,,,,,
4/11/1989,3180.05,,,,,,,
4/12/1989,3185.84,,,,,,,
4/13/1989,3191.2,,,,,,,
4/14/1989,3163.29,,,,,,,
4/17/1989,3212.28,,,,,,,
4/18/1989,3137,,,,,,,
4/19/1989,3128.45,,,,,,,
4/20/1989,3068.6,,,,,,,
4/21/1989,3103.86,,,,,,,
4/24/1989,3159.73,,,,,,,
4/25/1989,3085.67,,,,,,,
4/26/1989,3044.55,,,,,,,
4/27/1989,3097.14,,,,,,,
4/28/1989,3058.34,,,,,,,
5/2/1989,2977.54,,,,,,,
5/3/1989,2952.44,,,,,,,
5/4/1989,2934.46,,,,,,,
5/5/1989,2973.64,,,,,,,
5/8/1989,2804.79,,,,,,,
5/9/1989,2795.44,,,,,,,
5/10/1989,2836.47,,,,,,,
5/11/1989,2814.26,,,,,,,
5/12/1989,2865.38,,,,,,,
5/15/1989,2770.68,,,,,,,
5/16/1989,2695.99,,,,,,,
5/17/1989,2648.75,,,,,,,
5/18/1989,2738.15,,,,,,,
5/19/1989,2651.44,,,,,,,
5/22/1989,2640.59,,,,,,,
5/23/1989,2546.17,,,,,,,
5/24/1989,2531.71,,,,,,,
5/25/1989,2545.95,,,,,,,
5/26/1989,2555.88,,,,,,,
5/30/1989,2621.93,,,,,,,
5/31/1989,2593.99,,,,,,,
6/1/1989,2590.55,,,,,,,
6/2/1989,2477.34,,,,,,,
6/5/1989,2501.92,,,,,,,
6/6/1989,2424.93,,,,,,,
6/7/1989,2471.95,,,,,,,
6/8/1989,2496.36,,,,,,,
6/9/1989,2564.1,,,,,,,
6/12/1989,2508.32,,,,,,,
6/13/1989,2506.22,,,,,,,
6/14/1989,2575.41,,,,,,,
6/15/1989,2561.25,,,,,,,
6/16/1989,2636.04,,,,,,,
6/19/1989,2658.83,,,,,,,
6/20/1989,2672.43,,,,,,,
6/21/1989,2566.02,,,,,,,
6/22/1989,2556.39,,,,,,,
6/23/1989,2546.06,,,,,,,
6/26/1989,2527.81,,,,,,,
6/27/1989,2515.74,,,,,,,
6/28/1989,2519.03,,,,,,,
6/29/1989,2557.85,,,,,,,
6/30/1989,2520.34,,,,,,,
7/3/1989,2416.16,,,,,,,
7/4/1989,2446.31,,,,,,,
7/5/1989,2449.42,,,,,,,
7/6/1989,2395.03,,,,,,,
7/7/1989,2388.09,,,,,,,
7/10/1989,2462.73,,,,,,,
7/11/1989,2409.48,,,,,,,
7/12/1989,2469.04,,,,,,,
7/13/1989,2518.67,,,,,,,
7/14/1989,2482.05,,,,,,,
7/17/1989,2457.67,,,,,,,
7/18/1989,2524.05,,,,,,,
7/19/1989,2530.35,,,,,,,
7/20/1989,2530.47,,,,,,,
7/21/1989,2502.19,,,,,,,
7/24/1989,2542.46,,,,,,,
7/25/1989,2585.28,,,,,,,
7/26/1989,2631.95,,,,,,,
7/27/1989,2616.52,,,,,,,
7/28/1989,2582.25,,,,,,,
7/31/1989,2537.94,,,,,,,
8/1/1989,2588.37,,,,,,,
8/2/1989,2617.52,,,,,,,
8/3/1989,2610.7,,,,,,,
8/4/1989,2580.01,,,,,,,
8/7/1989,2576.02,,,,,,,
8/8/1989,2554.67,,,,,,,
8/9/1989,2580.74,,,,,,,
8/10/1989,2616.59,,,,,,,
8/11/1989,2605.68,,,,,,,
8/14/1989,2692.24,,,,,,,
8/15/1989,2731.68,,,,,,,
8/16/1989,2762.97,,,,,,,
8/17/1989,2774.46,,,,,,,
8/18/1989,2820.48,,,,,,,
8/21/1989,2839.61,,,,,,,
8/22/1989,2859.53,,,,,,,
8/23/1989,2876.74,,,,,,,
8/24/1989,2973.38,,,,,,,
8/25/1989,3097.81,,,,,,,
8/29/1989,3021.08,,,,,,,
8/30/1989,2994.32,,,,,,,
8/31/1989,2926.92,,,,,,,
9/1/1989,3019.46,,,,,,,
9/4/1989,2964.61,,,,,,,
9/5/1989,2928.08,,,,,,,
9/6/1989,2904.82,,,,,,,
9/7/1989,2853.78,,,,,,,
9/8/1989,2925.81,,,,,,,
9/11/1989,2818.34,,,,,,,
9/12/1989,2903.63,,,,,,,
9/13/1989,2884.07,,,,,,,
9/14/1989,2917.35,,,,,,,
9/15/1989,2893.06,,,,,,,
9/18/1989,2911.9,,,,,,,
9/19/1989,2961.79,,,,,,,
9/20/1989,2896.18,,,,,,,
9/21/1989,2862.73,,,,,,,
9/22/1989,2854.49,,,,,,,
9/25/1989,2807.5,,,,,,,
9/26/1989,2738.47,,,,,,,
9/27/1989,2785.28,,,,,,,
9/28/1989,2801.07,,,,,,,
9/29/1989,2827.21,,,,,,,
10/2/1989,2936.57,,,,,,,
10/3/1989,2869.83,,,,,,,
10/4/1989,2856.81,,,,,,,
10/5/1989,2901.6,,,,,,,
10/6/1989,2864.25,,,,,,,
10/9/1989,2887.61,,,,,,,
10/10/1989,2925.76,,,,,,,
10/11/1989,2854.7,,,,,,,
10/12/1989,2918.53,,,,,,,
10/13/1989,2990.19,,,,,,,
10/16/1989,2793.95,,,,,,,
10/17/1989,2964.52,,,,,,,
10/18/1989,2902.07,,,,,,,
10/19/1989,2895.36,,,,,,,
10/20/1989,2957.92,,,,,,,
10/23/1989,2867.35,,,,,,,
10/24/1989,2809.63,,,,,,,
10/25/1989,2759.33,,,,,,,
10/26/1989,2768.92,,,,,,,
10/27/1989,2723.92,,,,,,,
10/30/1989,2723.7,,,,,,,
10/31/1989,2719.09,,,,,,,
11/1/1989,2747.14,,,,,,,
11/2/1989,2724.23,,,,,,,
11/3/1989,2641.53,,,,,,,
11/6/1989,2596.6,,,,,,,
11/7/1989,2621.76,,,,,,,
11/8/1989,2676.78,,,,,,,
11/9/1989,2723.16,,,,,,,
11/10/1989,2670.53,,,,,,,
11/13/1989,2636.23,,,,,,,
11/14/1989,2674.32,,,,,,,
11/15/1989,2623.36,,,,,,,
11/16/1989,2649.51,,,,,,,
11/17/1989,2560,,,,,,,
11/20/1989,2506.85,,,,,,,
11/21/1989,2488.39,,,,,,,
11/22/1989,2474.56,,,,,,,
11/23/1989,2489.78,,,,,,,
11/24/1989,2477.8,,,,,,,
11/27/1989,2463.07,,,,,,,
11/28/1989,2504.95,,,,,,,
11/29/1989,2541.59,,,,,,,
11/30/1989,2487.96,,,,,,,
12/1/1989,2502.84,,,,,,,
12/4/1989,2469.93,,,,,,,
12/5/1989,2390.33,,,,,,,
12/6/1989,2386.4,,,,,,,
12/7/1989,2398.78,,,,,,,
12/8/1989,2394.25,,,,,,,
12/11/1989,2403.67,,,,,,,
12/12/1989,2361.02,,,,,,,
12/13/1989,2382.98,,,,,,,
12/14/1989,2429.07,,,,,,,
12/15/1989,2402.3,,,,,,,
12/18/1989,2435.08,,,,,,,
12/19/1989,2359.26,,,,,,,
12/20/1989,2402.74,,,,,,,
12/21/1989,2404.24,,,,,,,
12/22/1989,2448.03,,,,,,,
12/27/1989,2463.1,,,,,,,
12/28/1989,2394.43,,,,,,,
12/29/1989,2439.76,,,,,,,
1/2/1990,2375.49,,,,,,,
1/3/1990,2421.63,,,,,,,
1/4/1990,2523.24,,,,,,,
1/5/1990,2518.18,,,,,,,
1/8/1990,2531.17,,,,,,,
1/9/1990,2557.19,,,,,,,
1/10/1990,2513.4,,,,,,,
1/11/1990,2496.35,,,,,,,
1/12/1990,2472.62,,,,,,,
1/15/1990,2392.56,,,,,,,
1/16/1990,2359.6,,,,,,,
1/17/1990,2388.68,,,,,,,
1/18/1990,2382.16,,,,,,,
1/19/1990,2305.22,,,,,,,
1/22/1990,2288.29,,,,,,,
1/23/1990,2206.4,,,,,,,
1/24/1990,2212.07,,,,,,,
1/25/1990,2255.18,,,,,,,
1/26/1990,2204.46,,,,,,,
1/29/1990,2255.57,,,,,,,
1/30/1990,2193.72,,,,,,,
1/31/1990,2193.43,,,,,,,
2/1/1990,2247.65,,,,,,,
2/2/1990,2261.62,,,,,,,
2/5/1990,2269.61,,,,,,,
2/6/1990,2240.22,,,,,,,
2/7/1990,2249.93,,,,,,,
2/8/1990,2267.06,,,,,,,
2/9/1990,2325.81,,,,,,,
2/12/1990,2328.93,,,,,,,
2/13/1990,2250.81,,,,,,,
2/14/1990,2319.85,,,,,,,
2/15/1990,2364.72,,,,,,,
2/16/1990,2429.91,,,,,,,
2/19/1990,2450.88,,,,,,,
2/20/1990,2471.78,,,,,,,
2/21/1990,2422.59,,,,,,,
2/22/1990,2498.16,,,,,,,
2/23/1990,2458.1,,,,,,,
2/26/1990,2430.43,,,,,,,
2/27/1990,2454.37,,,,,,,
2/28/1990,2460.64,,,,,,,
3/1/1990,2488.43,,,,,,,
3/2/1990,2505.46,,,,,,,
3/5/1990,2575.65,,,,,,,
3/6/1990,2646.65,,,,,,,
3/7/1990,2599.45,,,,,,,
3/8/1990,2579.51,,,,,,,
3/9/1990,2644.63,,,,,,,
3/12/1990,2598.54,,,,,,,
3/13/1990,2595.2,,,,,,,
3/14/1990,2599.82,,,,,,,
3/15/1990,2705.42,,,,,,,
3/16/1990,2726.3,,,,,,,
3/19/1990,2710.54,,,,,,,
3/20/1990,2638.79,,,,,,,
3/21/1990,2661.37,,,,,,,
3/22/1990,2714.45,,,,,,,
3/23/1990,2628.97,,,,,,,
3/26/1990,2595.63,,,,,,,
3/27/1990,2623.56,,,,,,,
3/28/1990,2540.39,,,,,,,
3/29/1990,2656.57,,,,,,,
3/30/1990,2684.98,,,,,,,
4/2/1990,2827.7,,,,,,,
4/3/1990,2757.4,,,,,,,
4/4/1990,2777.87,,,,,,,
4/5/1990,2681.39,,,,,,,
4/6/1990,2687.47,,,,,,,
4/9/1990,2699.43,,,,,,,
4/10/1990,2646.58,,,,,,,
4/11/1990,2632.09,,,,,,,
4/12/1990,2816.89,,,,,,,
4/17/1990,2726.1,,,,,,,
4/18/1990,2683.04,,,,,,,
4/19/1990,2657.57,,,,,,,
4/20/1990,2606.99,,,,,,,
4/23/1990,2620.07,,,,,,,
4/24/1990,2592.74,,,,,,,
4/25/1990,2696.14,,,,,,,
4/26/1990,2685.46,,,,,,,
4/27/1990,2658.18,,,,,,,
4/30/1990,2587.25,,,,,,,
5/1/1990,2707.61,,,,,,,
5/2/1990,2803.75,,,,,,,
5/3/1990,2833.23,,,,,,,
5/4/1990,2783.8,,,,,,,
5/8/1990,2705.45,,,,,,,
5/9/1990,2876.91,,,,,,,
5/10/1990,2944.73,,,,,,,
5/11/1990,2847.61,,,,,,,
5/14/1990,2849.3,,,,,,,
5/15/1990,2699.17,,,,,,,
5/16/1990,2660.04,,,,,,,
5/17/1990,2727.98,,,,,,,
5/18/1990,2690.48,,,,,,,
5/21/1990,2651.49,,,,,,,
5/22/1990,2712.36,,,,,,,
5/23/1990,2713.97,,,,,,,
5/24/1990,2695.04,,,,,,,
5/25/1990,2699.02,,,,,,,
5/29/1990,2699.34,,,,,,,
5/30/1990,2595.37,,,,,,,
5/31/1990,2660.61,,,,,,,
6/1/1990,2615.38,,,,,,,
6/4/1990,2678.4,,,,,,,
6/5/1990,2654.2,,,,,,,
6/6/1990,2620.69,,,,,,,
6/7/1990,2598.75,,,,,,,
6/8/1990,2609.43,,,,,,,
6/11/1990,2585.56,,,,,,,
6/12/1990,2625.56,,,,,,,
6/13/1990,2557.62,,,,,,,
6/14/1990,2538.53,,,,,,,
6/15/1990,2568.12,,,,,,,
6/18/1990,2584.51,,,,,,,
6/19/1990,2623,,,,,,,
6/20/1990,2530.12,,,,,,,
6/21/1990,2544.62,,,,,,,
6/22/1990,2550.53,,,,,,,
6/25/1990,2538.91,,,,,,,
6/26/1990,2498.4,,,,,,,
6/27/1990,2526.92,,,,,,,
6/28/1990,2546.17,,,,,,,
6/29/1990,2623.97,,,,,,,
7/2/1990,2642.51,,,,,,,
7/3/1990,2670.08,,,,,,,
7/4/1990,2639.28,,,,,,,
7/5/1990,2643,,,,,,,
7/6/1990,2735.33,,,,,,,
7/9/1990,2811.72,,,,,,,
7/10/1990,2807.03,,,,,,,
7/11/1990,2808.48,,,,,,,
7/12/1990,2875,,,,,,,
7/13/1990,2885.78,,,,,,,
7/16/1990,2782.03,,,,,,,
7/17/1990,2781.7,,,,,,,
7/18/1990,2731.82,,,,,,,
7/19/1990,2730.82,,,,,,,
7/20/1990,2690.94,,,,,,,
7/23/1990,2762.76,,,,,,,
7/24/1990,2705.73,,,,,,,
7/25/1990,2728.88,,,,,,,
7/26/1990,2792.83,,,,,,,
7/27/1990,2886.98,,,,,,,
7/30/1990,2885.08,,,,,,,
7/31/1990,2866.89,,,,,,,
8/1/1990,2850.37,,,,,,,
8/2/1990,2922.21,,,,,,,
8/3/1990,2867.06,,,,,,,
8/6/1990,2851.47,,,,,,,
8/7/1990,2903.06,,,,,,,
8/8/1990,2900.85,,,,,,,
8/9/1990,3094.52,,,,,,,
8/10/1990,3008.89,,,,,,,
8/13/1990,3006.39,,,,,,,
8/14/1990,2952.3,,,,,,,
8/15/1990,2942.75,,,,,,,
8/16/1990,3027.61,,,,,,,
8/17/1990,3008.21,,,,,,,
8/20/1990,2988.84,,,,,,,
8/21/1990,2961.8,,,,,,,
8/22/1990,2947.55,,,,,,,
8/23/1990,2889.9,,,,,,,
8/24/1990,2986.34,,,,,,,
8/28/1990,2993.31,,,,,,,
8/29/1990,2920.95,,,,,,,
8/30/1990,2978.33,,,,,,,
8/31/1990,2961.31,,,,,,,
9/3/1990,2956.97,,,,,,,
9/4/1990,2919.99,,,,,,,
9/5/1990,2900.12,,,,,,,
9/6/1990,2965.39,,,,,,,
9/7/1990,3056.39,,,,,,,
9/10/1990,3205.18,,,,,,,
9/11/1990,3241.2,,,,,,,
9/12/1990,3383.16,,,,,,,
9/13/1990,3350.45,,,,,,,
9/14/1990,3209.72,,,,,,,
9/17/1990,3387.34,,,,,,,
9/18/1990,3087.18,,,,,,,
9/19/1990,2925.19,,,,,,,
9/20/1990,2979.46,,,,,,,
9/21/1990,2868.98,,,,,,,
9/24/1990,2819.32,,,,,,,
9/25/1990,2744.59,,,,,,,
9/26/1990,2810.59,,,,,,,
9/27/1990,2883.42,,,,,,,
9/28/1990,2900.05,,,,,,,
10/1/1990,2782.91,,,,,,,
10/2/1990,2823.82,,,,,,,
10/3/1990,2820.02,,,,,,,
10/4/1990,2891.34,,,,,,,
10/8/1990,2872.77,,,,,,,
10/9/1990,2877.44,,,,,,,
10/10/1990,2848.22,,,,,,,
10/11/1990,2870.64,,,,,,,
10/12/1990,2744.44,,,,,,,
10/15/1990,2652.17,,,,,,,
10/16/1990,2682.16,,,,,,,
10/17/1990,2570.87,,,,,,,
10/18/1990,2635.27,,,,,,,
10/19/1990,2658.29,,,,,,,
10/22/1990,2677.54,,,,,,,
10/23/1990,2686.2,,,,,,,
10/24/1990,2745.18,,,,,,,
10/25/1990,2689.5,,,,,,,
10/26/1990,2721.92,,,,,,,
10/29/1990,2669.07,,,,,,,
10/30/1990,2617.51,,,,,,,
10/31/1990,2657.45,,,,,,,
11/1/1990,2622.82,,,,,,,
11/2/1990,2598.73,,,,,,,
11/5/1990,2659.44,,,,,,,
11/6/1990,2612.25,,,,,,,
11/7/1990,2639.87,,,,,,,
11/8/1990,2611.54,,,,,,,
11/9/1990,2599.71,,,,,,,
11/12/1990,2574.14,,,,,,,
11/13/1990,2602.67,,,,,,,
11/14/1990,2596.63,,,,,,,
11/15/1990,2607.39,,,,,,,
11/16/1990,2665.22,,,,,,,
11/19/1990,2642.84,,,,,,,
11/20/1990,2590.55,,,,,,,
11/21/1990,2598.74,,,,,,,
11/22/1990,2578.34,,,,,,,
11/23/1990,2558.03,,,,,,,
11/26/1990,2550.59,,,,,,,
11/27/1990,2553.29,,,,,,,
11/28/1990,2478.55,,,,,,,
11/29/1990,2457.36,,,,,,,
11/30/1990,2490.94,,,,,,,
12/3/1990,2462.46,,,,,,,
12/4/1990,2483.25,,,,,,,
12/5/1990,2444.07,,,,,,,
12/6/1990,2520.44,,,,,,,
12/7/1990,2557.11,,,,,,,
12/10/1990,2490.24,,,,,,,
12/11/1990,2459.96,,,,,,,
12/12/1990,2491.57,,,,,,,
12/13/1990,2499.26,,,,,,,
12/14/1990,2478.94,,,,,,,
12/17/1990,2446.83,,,,,,,
12/18/1990,2512.27,,,,,,,
12/19/1990,2471.94,,,,,,,
12/20/1990,2463.81,,,,,,,
12/21/1990,2458.55,,,,,,,
12/27/1990,2536.8,,,,,,,
12/28/1990,2552.32,,,,,,,
1/2/1991,2624.55,,,,,,,
1/3/1991,2618.04,,,,,,,
1/4/1991,2558.68,,,,,,,
1/7/1991,2585.76,,,,,,,
1/8/1991,2573.93,,,,,,,
1/9/1991,2560.52,,,,,,,
1/10/1991,2500.02,,,,,,,
1/11/1991,2533.74,,,,,,,
1/14/1991,2461.57,,,,,,,
1/15/1991,2435.2,,,,,,,
1/16/1991,2347.63,,,,,,,
1/17/1991,2446.71,,,,,,,
1/18/1991,2428.88,,,,,,,
1/21/1991,2388.64,,,,,,,
1/22/1991,2321.42,,,,,,,
1/23/1991,2332.48,,,,,,,
1/24/1991,2322.6,,,,,,,
1/25/1991,2315.54,,,,,,,
1/28/1991,2328.91,,,,,,,
1/29/1991,2358.62,,,,,,,
1/30/1991,2363.91,,,,,,,
1/31/1991,2447.05,,,,,,,
2/1/1991,2397.04,,,,,,,
2/4/1991,2367.1,,,,,,,
2/5/1991,2354.62,,,,,,,
2/6/1991,2391.4,,,,,,,
2/7/1991,2393.01,,,,,,,
2/8/1991,2411.78,,,,,,,
2/11/1991,2454.31,,,,,,,
2/12/1991,2454.53,,,,,,,
2/13/1991,2431.24,,,,,,,
2/14/1991,2440.85,,,,,,,
2/15/1991,2423.96,,,,,,,
2/18/1991,2451.32,,,,,,,
2/19/1991,2497.31,,,,,,,
2/20/1991,2472.06,,,,,,,
2/21/1991,2497.77,,,,,,,
2/22/1991,2525.91,,,,,,,
2/25/1991,2478.76,,,,,,,
2/26/1991,2517.12,,,,,,,
2/27/1991,2476.74,,,,,,,
2/28/1991,2515.4,,,,,,,
3/1/1991,2487.62,,,,,,,
3/4/1991,2464.85,,,,,,,
3/5/1991,2430.74,,,,,,,
3/6/1991,2418.56,,,,,,,
3/7/1991,2423.21,,,,,,,
3/8/1991,2448.01,,,,,,,
3/11/1991,2402.13,,,,,,,
3/12/1991,2396.74,,,,,,,
3/13/1991,2414.4,,,,,,,
3/14/1991,2384.81,,,,,,,
3/15/1991,2357.14,,,,,,,
3/18/1991,2381.82,,,,,,,
3/19/1991,2345.24,,,,,,,
3/20/1991,2410.97,,,,,,,
3/21/1991,2410.01,,,,,,,
3/22/1991,2427.43,,,,,,,
3/25/1991,2395.51,,,,,,,
3/26/1991,2394.64,,,,,,,
3/27/1991,2395.32,,,,,,,
3/28/1991,2442.39,,,,,,,
4/2/1991,2485.04,,,,,,,
4/3/1991,2442.16,,,,,,,
4/4/1991,2471.42,,,,,,,
4/5/1991,2426.29,,,,,,,
4/8/1991,2435.62,,,,,,,
4/9/1991,2425.42,,,,,,,
4/10/1991,2453.64,,,,,,,
4/11/1991,2486.31,,,,,,,
4/12/1991,2428.44,,,,,,,
4/15/1991,2429.03,,,,,,,
4/16/1991,2418.29,,,,,,,
4/17/1991,2472.33,,,,,,,
4/18/1991,2497.45,,,,,,,
4/19/1991,2490.56,,,,,,,
4/22/1991,2494.23,,,,,,,
4/23/1991,2514.31,,,,,,,
4/24/1991,2456.66,,,,,,,
4/25/1991,2521.62,,,,,,,
4/26/1991,2493.27,,,,,,,
4/29/1991,2513.25,,,,,,,
4/30/1991,2492.7,,,,,,,
5/1/1991,2437.82,,,,,,,
5/2/1991,2523.5,,,,,,,
5/3/1991,2444.22,,,,,,,
5/7/1991,2427.93,,,,,,,
5/8/1991,2424.1,,,,,,,
5/9/1991,2457.89,,,,,,,
5/10/1991,2402.46,,,,,,,
5/13/1991,2428.54,,,,,,,
5/14/1991,2354.99,,,,,,,
5/15/1991,2266.55,,,,,,,
5/16/1991,2230.75,,,,,,,
5/17/1991,2136.25,,,,,,,
5/20/1991,2243.71,,,,,,,
5/21/1991,2242.73,,,,,,,
5/22/1991,2237.1,,,,,,,
5/23/1991,2247.91,,,,,,,
5/24/1991,2206.43,,,,,,,
5/28/1991,2229.76,,,,,,,
5/29/1991,2188.2,,,,,,,
5/30/1991,2139.7,,,,,,,
5/31/1991,2119.28,,,,,,,
6/3/1991,2159.64,,,,,,,
6/4/1991,2192.18,,,,,,,
6/5/1991,2226.01,,,,,,,
6/6/1991,2236.96,,,,,,,
6/7/1991,2187.08,,,,,,,
6/10/1991,2190.35,,,,,,,
6/11/1991,2211.46,,,,,,,
6/12/1991,2239.54,,,,,,,
6/13/1991,2205.88,,,,,,,
6/14/1991,2199.54,,,,,,,
6/17/1991,2178.84,,,,,,,
6/18/1991,2181.98,,,,,,,
6/19/1991,2236.34,,,,,,,
6/20/1991,2227.68,,,,,,,
6/21/1991,2254.04,,,,,,,
6/24/1991,2243.79,,,,,,,
6/25/1991,2224.27,,,,,,,
6/26/1991,2282.76,,,,,,,
6/27/1991,2258.75,,,,,,,
6/28/1991,2231.22,,,,,,,
7/1/1991,2254.54,,,,,,,
7/2/1991,2240.5,,,,,,,
7/3/1991,2287.41,,,,,,,
7/4/1991,2260.54,,,,,,,
7/5/1991,2286.54,,,,,,,
7/8/1991,2257.1,,,,,,,
7/9/1991,2245.99,,,,,,,
7/10/1991,2233.01,,,,,,,
7/11/1991,2186.81,,,,,,,
7/12/1991,2243.92,,,,,,,
7/15/1991,2201.13,,,,,,,
7/16/1991,2186.17,,,,,,,
7/17/1991,2223.59,,,,,,,
7/18/1991,2219.28,,,,,,,
7/19/1991,2229.92,,,,,,,
7/22/1991,2233.21,,,,,,,
7/23/1991,2220.24,,,,,,,
7/24/1991,2213.14,,,,,,,
7/25/1991,2182.22,,,,,,,
7/26/1991,2222.83,,,,,,,
7/29/1991,2225.68,,,,,,,
7/30/1991,2229.98,,,,,,,
7/31/1991,2239.54,,,,,,,
8/1/1991,2232.14,,,,,,,
8/2/1991,2274.72,,,,,,,
8/5/1991,2255.03,,,,,,,
8/6/1991,2228.82,,,,,,,
8/7/1991,2241.01,,,,,,,
8/8/1991,2240.6,,,,,,,
8/9/1991,2242.96,,,,,,,
8/12/1991,2247.68,,,,,,,
8/13/1991,2211.51,,,,,,,
8/14/1991,2221.49,,,,,,,
8/15/1991,2216.41,,,,,,,
8/16/1991,2193.53,,,,,,,
8/19/1991,2196.67,,,,,,,
8/20/1991,2191.04,,,,,,,
8/21/1991,2210.38,,,,,,,
8/22/1991,2234.57,,,,,,,
8/23/1991,2184.29,,,,,,,
8/27/1991,2249.85,,,,,,,
8/28/1991,2291.63,,,,,,,
8/29/1991,2272.05,,,,,,,
8/30/1991,2257.92,,,,,,,
9/2/1991,2285.02,,,,,,,
9/3/1991,2298.93,,,,,,,
9/4/1991,2280.12,,,,,,,
9/5/1991,2288.84,,,,,,,
9/6/1991,2319.96,,,,,,,
9/9/1991,2352.17,,,,,,,
9/10/1991,2330.02,,,,,,,
9/11/1991,2334.23,,,,,,,
9/12/1991,2327.15,,,,,,,
9/13/1991,2331.95,,,,,,,
9/16/1991,2311.86,,,,,,,
9/17/1991,2272.87,,,,,,,
9/18/1991,2276.06,,,,,,,
9/19/1991,2314.45,,,,,,,
9/20/1991,2332.57,,,,,,,
9/23/1991,2361.66,,,,,,,
9/24/1991,2331.75,,,,,,,
9/25/1991,2327.31,,,,,,,
9/26/1991,2350.63,,,,,,,
9/27/1991,2352.93,,,,,,,
9/30/1991,2360.28,,,,,,,
10/1/1991,2309.32,,,,,,,
10/2/1991,2337.59,,,,,,,
10/3/1991,2359,,,,,,,
10/4/1991,2365.64,,,,,,,
10/7/1991,2343.69,,,,,,,
10/8/1991,2351.92,,,,,,,
10/9/1991,2383.8,,,,,,,
10/10/1991,2363.25,,,,,,,
10/11/1991,2341.37,,,,,,,
10/14/1991,2349.03,,,,,,,
10/15/1991,2324.66,,,,,,,
10/16/1991,2362.2,,,,,,,
10/17/1991,2371.93,,,,,,,
10/18/1991,2386.75,,,,,,,
10/21/1991,2351.39,,,,,,,
10/22/1991,2342.63,,,,,,,
10/23/1991,2361.21,,,,,,,
10/24/1991,2387.38,,,,,,,
10/25/1991,2362.48,,,,,,,
10/28/1991,2371.97,,,,,,,
10/29/1991,2419.95,,,,,,,
10/30/1991,2398.46,,,,,,,
10/31/1991,2389.8,,,,,,,
11/1/1991,2394.6,,,,,,,
11/4/1991,2370.18,,,,,,,
11/5/1991,2384.61,,,,,,,
11/6/1991,2372.07,,,,,,,
11/7/1991,2387.66,,,,,,,
11/8/1991,2391.48,,,,,,,
11/11/1991,2378.42,,,,,,,
11/12/1991,2356.49,,,,,,,
11/13/1991,2393.09,,,,,,,
11/14/1991,2383.39,,,,,,,
11/15/1991,2403.39,,,,,,,
11/18/1991,2370.08,,,,,,,
11/19/1991,2359.44,,,,,,,
11/20/1991,2352.85,,,,,,,
11/21/1991,2362.57,,,,,,,
11/22/1991,2365.51,,,,,,,
11/25/1991,2375.42,,,,,,,
11/26/1991,2406.18,,,,,,,
11/27/1991,2400.26,,,,,,,
11/28/1991,2387.89,,,,,,,
11/29/1991,2321.87,,,,,,,
12/2/1991,2364.97,,,,,,,
12/3/1991,2340.6,,,,,,,
12/4/1991,2327.75,,,,,,,
12/5/1991,2279.12,,,,,,,
12/6/1991,2268.56,,,,,,,
12/9/1991,2227.88,,,,,,,
12/10/1991,2183.16,,,,,,,
12/11/1991,2210.62,,,,,,,
12/12/1991,2199.74,,,,,,,
12/13/1991,2174.93,,,,,,,
12/16/1991,2158.43,,,,,,,
12/17/1991,2160.02,,,,,,,
12/19/1991,2170.27,,,,,,,
12/20/1991,2214.07,,,,,,,
12/23/1991,2214.38,,,,,,,
12/24/1991,2160.12,,,,,,,
12/27/1991,2168.51,,,,,,,
12/30/1991,2177.51,,,,,,,
12/31/1991,2163.63,,,,,,,
1/2/1992,2146.19,,,,,,,
1/3/1992,2106.15,,,,,,,
1/6/1992,2123.63,,,,,,,
1/7/1992,2118.93,,,,,,,
1/8/1992,2075.57,,,,,,,
1/9/1992,2085.48,,,,,,,
1/10/1992,2096.2,,,,,,,
1/13/1992,2091.34,,,,,,,
1/14/1992,2078.55,,,,,,,
1/15/1992,2091.4,,,,,,,
1/16/1992,2149.43,,,,,,,
1/17/1992,2179.83,,,,,,,
1/20/1992,2157.53,,,,,,,
1/21/1992,2158.41,,,,,,,
1/22/1992,2147.9,,,,,,,
1/23/1992,2161.18,,,,,,,
1/24/1992,2175.93,,,,,,,
1/27/1992,2162.33,,,,,,,
1/28/1992,2174.62,,,,,,,
1/29/1992,2197.62,,,,,,,
1/30/1992,2172.35,,,,,,,
1/31/1992,2216.77,,,,,,,
2/3/1992,2167.44,,,,,,,
2/4/1992,2158.8,,,,,,,
2/5/1992,2159.07,,,,,,,
2/6/1992,2159.28,,,,,,,
2/7/1992,2191.59,,,,,,,
2/10/1992,2158.33,,,,,,,
2/11/1992,2163.89,,,,,,,
2/12/1992,2169.38,,,,,,,
2/13/1992,2187.8,,,,,,,
2/14/1992,2204.46,,,,,,,
